date,game,retro_id,home,order,starter,team,opp,PA,AB,SAC,HBP,BB,S,D,T,HR,TB,H,SO,RBI,R,CS,SB,fanduel_pts
2021-05-28,0,rojaj001,1.0,1.0,1,ARI,SLN,6,3,0,0,3,1,0,0,0,1,1,1,0,1,0,0,15.2
2021-05-28,0,rojaj002,0.0,7.0,1,ANA,OAK,4,4,0,0,0,1,0,0,0,1,1,2,0,1,0,0,6.2
2021-05-28,0,rosaa003,1.0,2.0,1,CLE,TOR,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0
2021-05-28,0,rosae001,1.0,5.0,1,CLE,TOR,2,2,0,0,0,1,0,0,0,1,1,0,2,0,0,0,10.0
2021-05-28,0,sancg002,,,0,NYA,DET,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2021-05-28,0,sanom001,1.0,6.0,1,MIN,KCA,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0
2021-05-28,0,santc002,0.0,2.0,1,KCA,MIN,5,4,1,0,0,1,0,0,0,1,1,1,2,0,0,0,10.0
2021-05-28,0,santd001,1.0,6.0,1,BOS,MIA,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
2021-05-28,0,schoj001,1.0,5.0,1,DET,NYA,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
2021-05-28,0,schrm001,0.0,7.0,1,CIN,CHN,4,3,0,0,1,0,1,0,0,2,1,1,0,0,0,0,9.0
2021-05-28,0,seagk001,1.0,3.0,1,SEA,TEX,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0
2021-05-28,0,semim001,0.0,1.0,1,TOR,CLE,5,5,0,0,0,1,0,0,0,1,1,2,0,0,0,0,3.0
2021-05-28,0,simma001,1.0,9.0,1,MIN,KCA,4,3,0,0,1,0,1,0,0,2,1,2,0,0,0,0,9.0
2021-05-28,0,smitp002,1.0,5.0,1,ARI,SLN,5,3,0,0,2,0,1,1,0,5,2,1,0,0,0,0,21.0
2021-05-28,0,smitw003,1.0,4.0,1,LAN,SFN,5,2,0,0,3,1,0,0,0,1,1,0,0,0,0,0,12.0
2021-05-28,0,sogae001,1.0,8.0,1,CHN,CIN,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2021-05-28,0,solad001,0.0,6.0,1,SFN,LAN,4,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,3.5
2021-05-28,0,solan001,0.0,2.0,1,TEX,SEA,4,4,0,0,0,0,1,0,0,2,1,0,0,0,0,0,6.0
2021-05-28,0,solej001,0.0,7.0,1,KCA,MIN,4,4,0,0,0,2,0,0,0,2,2,0,0,1,0,0,9.2
2021-05-28,0,sosae001,0.0,7.0,1,SLN,ARI,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2021-05-28,0,stanm004,0.0,2.0,1,NYA,DET,5,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.0
2021-05-28,0,stept001,0.0,4.0,1,CIN,CHN,4,3,0,0,1,0,1,0,0,2,1,0,0,0,0,0,9.0
2021-05-28,0,stram002,1.0,8.0,1,HOU,SDN,5,3,0,0,2,0,1,0,0,2,1,0,0,0,1,0,12.0
2021-05-28,0,suare001,,,0,CIN,CHN,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
2021-05-28,0,suzuk001,0.0,8.0,1,ANA,OAK,3,3,0,0,0,0,1,0,0,2,1,0,0,0,0,0,6.0
2021-05-28,0,tatif002,0.0,4.0,1,SDN,HOU,6,4,1,0,1,0,0,0,1,4,1,1,2,1,0,1,31.2
2021-05-28,0,taucm001,,,0,SFN,LAN,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
2021-05-28,0,taylc001,1.0,6.0,1,LAN,SFN,4,3,0,0,1,1,0,0,0,1,1,0,1,0,0,0,9.5
2021-05-28,0,taylm002,0.0,9.0,1,KCA,MIN,4,4,0,0,0,1,1,0,0,3,2,1,1,2,0,0,18.9
2021-05-28,0,tellr001,,,0,TOR,CLE,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
2021-05-28,0,thoml002,0.0,8.0,1,SLN,ARI,4,2,0,0,2,0,0,0,0,0,0,2,0,1,0,0,9.2
2021-05-28,0,torrg001,0.0,5.0,1,NYA,DET,5,5,0,0,0,1,0,0,0,1,1,0,0,0,0,0,3.0
2021-05-28,0,trevj001,0.0,9.0,1,TEX,SEA,3,3,0,0,0,1,0,0,0,1,1,1,0,0,0,0,3.0
2021-05-28,0,tsuty001,1.0,8.0,1,LAN,SFN,5,4,0,0,1,0,0,0,0,0,0,2,0,0,0,0,3.0
2021-05-28,0,tuckk001,1.0,3.0,1,HOU,SDN,6,5,0,0,1,0,2,0,0,4,2,1,0,0,0,0,15.0
2021-05-28,0,turnj001,1.0,3.0,1,LAN,SFN,5,5,0,0,0,3,0,0,0,3,3,0,0,2,0,0,15.4
2021-05-28,0,uptoj001,0.0,1.0,1,ANA,OAK,4,3,0,0,1,1,0,0,0,1,1,1,0,0,0,0,6.0
2021-05-28,0,urshg001,0.0,4.0,1,NYA,DET,5,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.0
2021-05-28,0,vazqc001,1.0,7.0,1,BOS,MIA,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
2021-05-28,0,verda001,1.0,2.0,1,BOS,MIA,3,3,0,0,0,0,0,0,1,4,1,0,3,1,0,0,25.7
2021-05-28,0,voslj001,0.0,7.0,1,SFN,LAN,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.0
2021-05-28,0,wadel001,0.0,1.0,1,SFN,LAN,5,2,0,1,2,1,0,0,0,1,1,0,1,2,0,0,21.9
2021-05-28,0,walsj001,0.0,2.0,1,ANA,OAK,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0
2021-05-28,0,waltd002,1.0,9.0,1,SEA,TEX,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2021-05-28,0,wardt002,0.0,6.0,1,ANA,OAK,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.0
2021-05-28,0,winkj002,0.0,1.0,1,CIN,CHN,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
2021-05-28,0,wisdp001,,,0,CHN,CIN,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2021-05-28,0,woodj003,,,0,SLN,ARI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2021-05-28,0,yastm001,0.0,2.0,1,SFN,LAN,5,3,0,0,2,0,0,0,0,0,0,0,0,2,0,0,12.4
2021-05-28,0,zimmb001,,,0,CLE,TOR,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
2021-05-29,0,acunr001,0.0,1.0,1,ATL,NYN,4,4,0,0,0,1,0,0,0,1,1,3,0,0,1,0,3.0
2021-05-29,0,adrie001,0.0,6.0,1,ATL,NYN,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0
2021-05-29,0,aguij001,0.0,3.0,1,MIA,BOS,5,5,0,0,0,1,0,0,0,1,1,2,1,0,0,0,6.5
2021-05-29,0,ahmen001,1.0,7.0,1,ARI,SLN,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.0
2021-05-29,0,albeh001,0.0,8.0,1,KCA,MIN,4,4,0,0,0,0,1,0,0,2,1,1,0,1,0,0,9.2
2021-05-29,0,albio001,0.0,3.0,1,ATL,NYN,4,3,0,0,1,1,0,0,0,1,1,1,1,0,0,0,9.5
2021-05-29,0,alfaj002,,,0,MIA,BOS,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,3.0
2021-05-29,0,altuj001,1.0,1.0,1,HOU,SDN,6,4,0,1,1,1,0,0,0,1,1,1,0,1,0,0,12.2
2021-05-29,0,alvaj003,,,0,SFN,LAN,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
2021-05-29,0,andei001,0.0,9.0,1,ATL,NYN,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2021-05-29,0,andre001,1.0,8.0,1,OAK,ANA,3,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.0
2021-05-29,0,andum001,0.0,7.0,1,NYA,DET,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
2021-05-29,0,arenn001,0.0,4.0,1,SLN,ARI,5,4,0,1,0,0,0,0,0,0,0,2,0,1,0,0,6.2
2021-05-29,0,arozr001,1.0,1.0,1,TBA,PHI,4,4,0,0,0,1,0,0,0,1,1,3,0,1,0,0,6.2
2021-05-29,0,arroc001,1.0,9.0,1,BOS,MIA,3,3,0,0,0,1,0,0,0,1,1,1,0,0,0,0,3.0
2021-05-29,0,badda001,1.0,8.0,1,DET,NYA,3,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.0
2021-05-29,0,baezj001,1.0,3.0,1,CHN,CIN,5,5,0,0,0,2,0,0,0,2,2,2,1,1,0,0,12.7
2021-05-29,0,barna001,,,0,LAN,SFN,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
2021-05-29,0,beatm001,1.0,7.0,1,LAN,SFN,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3.2
2021-05-29,0,bellc002,1.0,4.0,1,LAN,SFN,5,4,0,0,1,0,0,0,0,0,0,2,0,1,0,0,6.2
2021-05-29,0,bemba001,0.0,8.0,1,ANA,OAK,4,4,0,0,0,1,0,0,0,1,1,2,0,1,0,0,6.2
2021-05-29,0,benia002,,,0,KCA,MIN,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
2021-05-29,0,bertj001,0.0,6.0,1,MIA,BOS,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.0
2021-05-29,0,bettm001,,,0,LAN,SFN,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
2021-05-29,0,blana002,0.0,9.0,1,CIN,CHN,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0
2021-05-29,0,bogax001,1.0,4.0,1,BOS,MIA,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
2021-05-29,0,bohma001,0.0,6.0,1,PHI,TBA,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0
2021-05-29,0,boted002,1.0,7.0,1,CHN,CIN,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6.2
2021-05-29,0,brega001,1.0,3.0,1,HOU,SDN,6,5,0,0,1,0,1,0,0,2,1,1,1,0,0,0,12.5
2021-05-29,0,brosm001,,,0,TBA,PHI,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6.5
2021-05-29,0,brows003,1.0,4.0,1,OAK,ANA,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
2021-05-29,0,bryak001,1.0,2.0,1,CHN,CIN,5,4,0,0,1,2,0,0,0,2,2,0,1,1,0,0,15.7
2021-05-29,0,cabrm001,1.0,3.0,1,DET,NYA,4,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,3.5
2021-05-29,0,calhw001,0.0,1.0,1,TEX,SEA,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
2021-05-29,0,camaj001,,,0,ATL,NYN,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2021-05-29,0,campe001,1.0,8.0,1,SEA,TEX,3,3,0,0,0,1,0,0,0,1,1,0,0,0,0,0,3.0
2021-05-29,0,candj002,1.0,2.0,1,DET,NYA,4,4,0,0,0,0,1,0,0,2,1,0,1,1,0,0,12.7
2021-05-29,0,canhm001,1.0,1.0,1,OAK,ANA,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.0
2021-05-29,0,carav001,0.0,9.0,1,SDN,HOU,6,6,0,0,0,1,0,0,0,1,1,3,0,1,0,0,6.2
2021-05-29,0,carld002,0.0,2.0,1,SLN,ARI,5,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
2021-05-29,0,castl003,0.0,8.0,1,CIN,CHN,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2021-05-29,0,castn001,0.0,3.0,1,CIN,CHN,4,3,0,0,1,0,1,0,0,2,1,1,0,0,0,0,9.0
2021-05-29,0,castw003,1.0,9.0,1,DET,NYA,3,3,0,0,0,1,1,0,0,3,2,0,1,1,0,0,15.7
2021-05-29,0,chapm001,1.0,5.0,1,OAK,ANA,3,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.0
2021-05-29,0,choij001,1.0,5.0,1,TBA,PHI,4,3,0,1,0,1,0,0,0,1,1,1,1,0,0,0,9.5
2021-05-29,0,contw001,1.0,5.0,1,CHN,CIN,5,4,0,0,1,2,0,0,0,2,2,0,0,2,0,0,15.4
2021-05-29,0,contw002,0.0,7.0,1,ATL,NYN,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0
2021-05-29,0,coopg002,0.0,4.0,1,MIA,BOS,5,5,0,0,0,2,0,0,0,2,2,2,0,0,0,0,6.0
2021-05-29,0,corrc001,1.0,5.0,1,HOU,SDN,6,4,0,0,2,0,1,0,1,6,2,1,3,1,0,0,37.7
2021-05-29,0,crawb001,0.0,7.0,1,SFN,LAN,5,4,0,0,1,1,1,0,0,3,2,1,0,2,0,0,18.4
2021-05-29,0,crawj002,1.0,6.0,1,SEA,TEX,3,3,0,0,0,0,0,0,1,4,1,0,1,1,0,0,18.7
2021-05-29,0,cronj001,0.0,3.0,1,SDN,HOU,6,4,0,0,2,1,1,0,0,3,2,0,0,2,0,0,21.4
2021-05-29,0,cruzn002,1.0,4.0,1,MIN,KCA,4,4,0,0,0,0,1,0,0,2,1,1,1,0,0,0,9.5
2021-05-29,0,dalbb001,1.0,7.0,1,BOS,MIA,4,4,0,0,0,2,0,0,0,2,2,2,1,0,0,0,9.5
2021-05-29,0,daviz001,1.0,9.0,1,CHN,CIN,2,2,0,0,0,1,0,0,0,1,1,1,1,0,0,0,6.5
2021-05-29,0,devej001,0.0,9.0,1,MIA,BOS,4,4,0,0,0,0,1,0,0,2,1,2,0,0,0,0,6.0
2021-05-29,0,dever001,1.0,5.0,1,BOS,MIA,4,4,0,0,0,1,2,0,0,5,3,0,0,2,0,0,21.4
2021-05-29,0,diaza003,1.0,6.0,1,HOU,SDN,6,5,0,0,1,1,0,0,0,1,1,2,0,0,0,0,6.0
2021-05-29,0,diazi001,0.0,7.0,1,MIA,BOS,4,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.0
2021-05-29,0,diazy001,1.0,3.0,1,TBA,PHI,4,2,0,0,2,1,0,0,0,1,1,0,0,2,0,0,15.4
2021-05-29,0,dicka001,,,0,SFN,LAN,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
2021-05-29,0,dickc002,0.0,5.0,1,MIA,BOS,4,4,0,0,0,1,0,0,0,1,1,1,0,0,0,0,3.0
2021-05-29,0,donaj001,1.0,2.0,1,MIN,KCA,5,5,0,0,0,1,0,0,0,1,1,1,0,1,0,0,6.2
2021-05-29,0,dozih001,0.0,6.0,1,KCA,MIN,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0
2021-05-29,0,drurb001,,,0,NYN,ATL,1,1,0,0,0,0,0,0,1,4,1,0,2,1,0,0,22.2
2021-05-29,0,dubom001,0.0,8.0,1,SFN,LAN,5,4,1,0,0,1,0,0,0,1,1,0,3,0,0,0,13.5
2021-05-29,0,duggs001,,,0,SFN,LAN,3,3,0,0,0,0,1,0,0,2,1,2,2,0,0,0,13.0
2021-05-29,0,edmat001,0.0,1.0,1,SLN,ARI,5,4,0,1,0,1,1,0,0,3,2,0,0,2,0,0,18.4
2021-05-29,0,escoe001,1.0,3.0,1,ARI,SLN,5,3,0,0,2,0,1,0,0,2,1,1,0,1,0,0,15.2
2021-05-29,0,farmk001,,,0,CIN,CHN,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2021-05-29,0,fletd002,0.0,9.0,1,ANA,OAK,4,4,0,0,0,2,0,0,0,2,2,0,0,1,0,1,15.2
2021-05-29,0,florw001,0.0,5.0,1,SFN,LAN,3,3,0,0,0,3,0,0,0,3,3,0,1,2,0,0,18.9
2021-05-29,0,fordm002,0.0,6.0,1,NYA,DET,4,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,6.0
2021-05-29,0,frans001,1.0,9.0,1,ARI,SLN,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
2021-05-29,0,frant002,1.0,5.0,1,SEA,TEX,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
2021-05-29,0,frazc001,0.0,8.0,1,NYA,DET,3,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,3.0
2021-05-29,0,freef001,0.0,2.0,1,ATL,NYN,3,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,3.0
2021-05-29,0,gallc001,0.0,9.0,1,KCA,MIN,3,2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,6.0
2021-05-29,0,gallj002,0.0,5.0,1,TEX,SEA,4,3,0,0,1,1,0,0,0,1,1,1,0,0,0,1,12.0
2021-05-29,0,garca005,0.0,4.0,1,TEX,SEA,4,4,0,0,0,3,0,0,0,3,3,1,0,1,0,1,18.2
2021-05-29,0,garca006,1.0,9.0,1,OAK,ANA,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
2021-05-29,0,gardb001,0.0,9.0,1,NYA,DET,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
2021-05-29,0,garvm001,1.0,6.0,1,MIN,KCA,4,3,0,0,1,0,1,0,0,2,1,0,0,2,0,0,15.4
2021-05-29,0,godoj001,1.0,7.0,1,SEA,TEX,3,3,0,0,0,1,0,0,0,1,1,0,1,0,0,0,6.5
2021-05-29,0,goldp001,0.0,3.0,1,SLN,ARI,5,3,0,0,2,1,0,0,0,1,1,0,0,1,0,0,12.2
2021-05-29,0,goodn002,1.0,7.0,1,DET,NYA,3,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3.5
2021-05-29,0,grosr001,1.0,1.0,1,DET,NYA,4,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
2021-05-29,0,gutik001,,,0,KCA,MIN,3,3,0,0,0,0,1,0,0,2,1,1,0,1,0,0,9.2
2021-05-29,0,haase001,1.0,6.0,1,DET,NYA,4,4,0,0,0,0,0,1,0,3,1,1,0,1,0,0,12.2
2021-05-29,0,hanim001,1.0,2.0,1,SEA,TEX,4,4,0,0,0,1,0,0,1,5,2,1,1,1,0,0,21.7
2021-05-29,0,happi001,1.0,4.0,1,CHN,CIN,5,4,0,0,1,1,0,0,0,1,1,0,2,1,0,0,16.2
2021-05-29,0,heimj001,0.0,9.0,1,TEX,SEA,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
2021-05-29,0,heins001,,,0,CIN,CHN,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.0
2021-05-29,0,hereg002,0.0,8.0,1,ATL,NYN,3,2,0,0,1,0,1,0,0,2,1,1,0,2,0,0,15.4
2021-05-29,0,herne001,1.0,1.0,1,BOS,MIA,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2021-05-29,0,herro001,0.0,7.0,1,PHI,TBA,4,3,0,0,1,0,0,0,0,0,0,2,0,1,0,0,6.2
2021-05-29,0,higgp001,,,0,CHN,CIN,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2021-05-29,0,holtb002,0.0,7.0,1,TEX,SEA,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
2021-05-29,0,hoskr001,0.0,3.0,1,PHI,TBA,4,4,0,0,0,1,0,0,0,1,1,1,0,0,0,0,3.0
2021-05-29,0,hosme001,0.0,5.0,1,SDN,HOU,6,6,0,0,0,1,0,0,0,1,1,1,1,0,0,0,6.5
2021-05-29,0,incie001,,,0,ATL,NYN,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
2021-05-29,0,indij001,0.0,7.0,1,CIN,CHN,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0
2021-05-29,0,jonet005,1.0,7.0,1,HOU,SDN,6,6,0,0,0,1,0,0,0,1,1,1,0,1,0,0,6.2
2021-05-29,0,joycm001,,,0,PHI,TBA,2,2,0,0,0,0,0,0,1,4,1,0,1,1,0,0,18.7
2021-05-29,0,judga001,0.0,3.0,1,NYA,DET,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
2021-05-29,0,kelej001,1.0,1.0,1,SEA,TEX,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0
2021-05-29,0,kellc002,,,0,ARI,SLN,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
2021-05-29,0,kempt001,1.0,2.0,1,OAK,ANA,4,4,0,0,0,1,0,0,0,1,1,2,0,0,0,0,3.0
2021-05-29,0,keplm001,1.0,1.0,1,MIN,KCA,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2021-05-29,0,kierk001,1.0,9.0,1,TBA,PHI,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.0
2021-05-29,0,kim-h002,0.0,8.0,1,SDN,HOU,6,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0
2021-05-29,0,kinei001,0.0,2.0,1,TEX,SEA,4,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6.2
2021-05-29,0,kiria001,1.0,3.0,1,MIN,KCA,4,4,0,0,0,1,0,0,0,1,1,3,0,0,0,0,3.0
2021-05-29,0,lagaj001,0.0,5.0,1,ANA,OAK,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0
2021-05-29,0,larnt001,1.0,7.0,1,MIN,KCA,4,2,0,0,2,0,0,0,1,4,1,0,1,1,0,0,24.7
2021-05-29,0,lee-k001,,,0,NYN,ATL,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
2021-05-29,0,lemad001,0.0,1.0,1,NYA,DET,4,4,0,0,0,1,0,0,0,1,1,1,0,0,0,0,3.0
2021-05-29,0,leons001,0.0,8.0,1,MIA,BOS,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
2021-05-29,0,lewik001,1.0,4.0,1,SEA,TEX,4,4,0,0,0,1,0,0,0,1,1,1,0,1,0,0,6.2
2021-05-29,0,leybd001,,,0,ARI,SLN,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2021-05-29,0,lindf001,1.0,2.0,1,NYN,ATL,5,5,0,0,0,1,0,0,1,5,2,1,2,3,0,0,31.6
2021-05-29,0,locat001,,,0,ARI,SLN,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
2021-05-29,0,longe001,0.0,4.0,1,SFN,LAN,5,5,0,0,0,1,0,0,1,5,2,2,2,2,0,0,28.4
2021-05-29,0,loweb001,1.0,2.0,1,TBA,PHI,4,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.0
2021-05-29,0,lowen001,0.0,3.0,1,TEX,SEA,4,3,0,0,1,0,0,0,0,0,0,3,0,0,0,0,3.0
2021-05-29,0,lowrj001,,,0,OAK,ANA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2021-05-29,0,lux-g001,1.0,1.0,1,LAN,SFN,5,4,0,1,0,0,0,0,0,0,0,1,0,1,0,0,6.2
2021-05-29,0,machm001,0.0,2.0,1,SDN,HOU,6,5,0,0,1,1,1,0,0,3,2,1,1,2,0,0,21.9
2021-05-29,0,margm001,1.0,6.0,1,TBA,PHI,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.0
2021-05-29,0,martj006,1.0,3.0,1,BOS,MIA,4,4,0,0,0,0,2,0,0,4,2,0,0,0,0,0,12.0
2021-05-29,0,martj009,0.0,8.0,1,TEX,SEA,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
2021-05-29,0,martk001,1.0,2.0,1,ARI,SLN,5,4,0,0,1,0,0,0,0,0,0,2,0,0,0,0,3.0
2021-05-29,0,martn003,,,0,CHN,CIN,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
2021-05-29,0,marts002,0.0,2.0,1,MIA,BOS,5,3,0,0,2,0,1,0,0,2,1,1,0,0,0,0,12.0
2021-05-29,0,maybc001,1.0,8.0,1,NYN,ATL,4,2,0,1,1,1,0,0,0,1,1,0,0,2,0,0,15.4
2021-05-29,0,mazan001,1.0,5.0,1,DET,NYA,4,4,0,0,0,1,0,0,0,1,1,2,0,1,0,0,6.2
2021-05-29,0,mccaj001,1.0,3.0,1,NYN,ATL,5,5,0,0,0,2,1,0,1,8,4,1,2,3,0,0,40.6
2021-05-29,0,mccoc001,1.0,2.0,1,HOU,SDN,6,3,1,0,2,1,0,0,0,1,1,1,1,1,0,1,21.7
2021-05-29,0,mccua001,0.0,1.0,1,PHI,TBA,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0
2021-05-29,0,mckib001,1.0,6.0,1,NYN,ATL,5,5,0,0,0,0,0,0,1,4,1,2,3,1,0,0,25.7
2021-05-29,0,mckiz001,1.0,8.0,1,LAN,SFN,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0
2021-05-29,0,meada001,1.0,4.0,1,TBA,PHI,4,3,0,0,1,1,0,0,1,5,2,1,3,1,0,0,31.7
2021-05-29,0,mejif001,1.0,8.0,1,TBA,PHI,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
2021-05-29,0,merrw001,0.0,1.0,1,KCA,MIN,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2021-05-29,0,millb002,0.0,5.0,1,PHI,TBA,4,3,0,0,1,0,0,0,0,0,0,3,0,0,0,0,3.0
2021-05-29,0,moliy001,0.0,5.0,1,SLN,ARI,5,5,0,0,0,2,0,0,0,2,2,1,3,1,0,0,19.7
2021-05-29,0,mondr003,0.0,5.0,1,KCA,MIN,4,4,0,0,0,1,0,0,1,5,2,2,2,1,0,1,31.2
2021-05-29,0,morem001,1.0,6.0,1,OAK,ANA,2,2,0,0,0,2,0,0,0,2,2,0,0,0,0,0,6.0
2021-05-29,0,muncm001,1.0,2.0,1,LAN,SFN,4,4,0,0,0,0,1,0,1,6,2,1,1,1,0,0,24.7
2021-05-29,0,myerw001,0.0,6.0,1,SDN,HOU,6,5,0,0,1,2,0,0,1,6,3,0,4,1,0,0,38.2
2021-05-29,0,naqut001,0.0,4.0,1,CIN,CHN,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
2021-05-29,0,nidot001,1.0,5.0,1,NYN,ATL,5,5,0,0,0,1,0,0,0,1,1,2,2,1,0,0,13.2
2021-05-29,0,odorr001,0.0,2.0,1,NYA,DET,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.0
2021-05-29,0,ohtas001,0.0,2.0,1,ANA,OAK,5,5,0,0,0,2,0,0,0,2,2,1,2,1,0,1,22.2
2021-05-29,0,olsom001,1.0,3.0,1,OAK,ANA,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2021-05-29,0,oneit001,0.0,6.0,1,SLN,ARI,5,5,0,0,0,0,2,0,1,8,3,1,3,2,0,0,40.9
2021-05-29,0,orter001,1.0,6.0,1,CHN,CIN,5,3,1,0,1,0,0,0,1,4,1,1,1,1,0,0,21.7
2021-05-29,0,paytm001,,,0,CIN,CHN,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,3.0
