player,team,winsLosses,salary,value,wins,losses,earnedRunsAvg,gamesStarted,saves,inningsPitched,hits,runs,earnedRuns,homeRuns,walks,strikeouts,walksPlusHitsPerInningsPitched,gamesPlayed,fantasy,gameInfo
Luis Castillo,Seattle Mariners,0.33-0.41,$8800,2.97,0.33,0.41,4.83,1,0,5.5,5.5,3.23,2.95,1.01,2.09,4.97,1.38,,26.1,SEA @ MIN
Chris Paddack,Minnesota Twins,0.38-0.32,$7500,3.56,0.38,0.32,4.37,1,0,5.44,5.36,2.9,2.64,0.87,1.34,4.76,1.23,,26.7,SEA @ MIN
Andres Munoz,Seattle Mariners,0.03-0.03,$5500,0.44,0.03,0.03,1.49,0,0.27,0.5,0.33,0.09,0.08,0.03,0.19,0.31,1.04,,2.4,SEA @ MIN
Jhoan Duran,Minnesota Twins,0.02-0.03,$5500,0.35,0.02,0.03,2.14,0,0.23,0.43,0.32,0.11,0.1,0.01,0.15,0.26,1.07,,1.9,SEA @ MIN
Justin Verlander,San Francisco Giants,0.32-0.25,$7800,3.21,0.32,0.25,3.75,1,0,4.65,4.66,2.22,1.94,0.47,1.39,4.43,1.3,,25,MIA @ SF
Cal Quantrill,Miami Marlins,0.25-0.37,$6800,3.35,0.25,0.37,4.61,1,0,4.99,5.02,2.75,2.56,0.76,1.82,4.19,1.37,,22.8,MIA @ SF
Calvin Faucher,Miami Marlins,0.02-0.02,$5500,0.25,0.02,0.02,3.47,0,0.19,0.36,0.31,0.15,0.14,0.02,0.15,0.21,1.29,,1.4,MIA @ SF
Ryan Walker,San Francisco Giants,0.03-0.03,$5500,0.4,0.03,0.03,3.57,0,0.31,0.57,0.51,0.25,0.23,0.04,0.15,0.32,1.14,,2.2,MIA @ SF
Trevor Williams,Washington Nationals,0.28-0.32,$6700,3.66,0.28,0.32,3.77,1,0,5.19,4.84,2.4,2.18,0.7,1.64,4.08,1.25,,24.5,WSH @ SD
Kyle Finnegan,Washington Nationals,0.02-0.02,$5500,0.27,0.02,0.02,3.13,0,0.22,0.42,0.35,0.16,0.15,0.04,0.13,0.19,1.15,,1.5,WSH @ SD
Robert Suarez,San Diego Padres,0.03-0.03,$5500,0.35,0.03,0.03,3.39,0,0.28,0.51,0.44,0.21,0.19,0.03,0.15,0.25,1.16,,1.9,WSH @ SD
Ryan Bergert,San Diego Padres,0.26-0.24,$7900,3.18,0.26,0.24,3.21,1,0,4.69,4.19,1.81,1.67,0.53,1.53,4.29,1.22,,25.1,WSH @ SD
Tanner Scott,Los Angeles Dodgers,0.03-0.03,$5500,0.36,0.03,0.03,3.22,0,0.31,0.58,0.49,0.22,0.21,0.07,0.13,0.24,1.07,,2,LAD @ COL
Tyler Kinley,Colorado Rockies,0.02-0.02,$5500,0.24,0.02,0.02,6.69,0,0.19,0.35,0.44,0.29,0.26,0.03,0.23,0.29,1.89,,1.3,LAD @ COL
