player,team,winsLosses,salary,value,wins,losses,earnedRunsAvg,gamesStarted,saves,inningsPitched,hits,runs,earnedRuns,homeRuns,walks,strikeouts,walksPlusHitsPerInningsPitched,gamesPlayed,fantasy,gameInfo
Aroldis Chapman,Boston Red Sox,0.03-0.03,$5500,0.38,0.03,0.03,1.55,0,0.27,0.5,0.33,0.09,0.09,0.03,0.17,0.23,1,,2.1,BAL @ BOS
Walker Buehler,Boston Red Sox,0.32-0.32,$6900,3.19,0.32,0.32,5.53,1,0,5.26,5.77,3.59,3.23,0.77,1.92,4.13,1.46,,22,BAL @ BOS
Felix Bautista,Baltimore Orioles,0.02-0.03,$5500,0.35,0.02,0.03,2.7,0,0.23,0.43,0.34,0.14,0.13,0.04,0.27,0.31,1.41,,1.9,BAL @ BOS
Tomoyuki Sugano,Baltimore Orioles,0.29-0.35,$7800,2.53,0.29,0.35,5.97,1,0,5.34,6.09,3.93,3.54,0.86,1.58,3.76,1.44,,19.7,BAL @ BOS
Chris Martin,Texas Rangers,0.02-0.03,$5500,0.29,0.02,0.03,2.53,0,0.25,0.47,0.36,0.14,0.13,0.06,0.08,0.15,0.93,,1.6,TEX @ KC
Carlos Estevez,Kansas City Royals,0.02-0.03,$5500,0.31,0.02,0.03,2.72,0,0.25,0.46,0.36,0.15,0.14,0.04,0.16,0.21,1.13,,1.7,TEX @ KC
Seth Lugo,Kansas City Royals,0.3-0.31,$7900,3.54,0.3,0.31,3.89,1,0,5.51,4.81,2.58,2.38,0.56,1.72,4.92,1.19,,28,TEX @ KC
Merrill Kelly,Texas Rangers,0.34-0.28,$9000,3.16,0.34,0.28,3.7,1,0,5.63,5.03,2.49,2.31,0.52,1.46,4.76,1.15,,28.4,TEX @ KC
Nick Pivetta,San Diego Padres,0.43-0.2,$9700,3.95,0.43,0.2,2.59,1,0,5.87,4.27,1.95,1.69,0.7,1.29,6.98,0.95,,38.3,SF @ SD
Mason Miller,San Diego Padres,0.03-0.03,$5500,0.45,0.03,0.03,3.39,0,0.31,0.59,0.51,0.24,0.22,0.07,0.27,0.39,1.32,,2.5,SF @ SD
Ryan Walker,San Francisco Giants,0.02-0.02,$5500,0.22,0.02,0.02,3.52,0,0.18,0.34,0.3,0.15,0.13,0.02,0.1,0.15,1.16,,1.2,SF @ SD
Kai-Wei Teng,San Francisco Giants,0.15-0.34,$8200,2.09,0.15,0.34,4.46,1,0,3.77,4.04,2.09,1.87,0.59,2.05,3.21,1.61,,17.1,SF @ SD
Austin Gomber,Colorado Rockies,0.14-0.48,$6000,2.27,0.14,0.48,7.82,1,0,4.98,6.21,4.77,4.33,1.16,1.7,3.31,1.59,,13.6,LAD @ COL
Emmet Sheehan,Los Angeles Dodgers,0.45-0.18,$7600,3.43,0.45,0.18,4.75,1,0,5,4.48,2.97,2.64,0.51,1.65,4.88,1.22,,26.1,LAD @ COL
Tyler Kinley,Atlanta Braves,0.03-0.03,$5500,0.38,0.03,0.03,5.24,0,0.31,0.59,0.63,0.37,0.34,0.06,0.33,0.38,1.63,,2.1,CHW @ ATL
Bryce Elder,Atlanta Braves,0.39-0.18,$7300,3.67,0.39,0.18,4.07,1,0,5.58,5.3,2.76,2.52,0.59,1.65,4.38,1.25,,26.8,CHW @ ATL
Jordan Leasure,Chicago White Sox,0.02-0.02,$5500,0.22,0.02,0.02,4.58,0,0.19,0.34,0.34,0.19,0.18,0.07,0.18,0.19,1.51,,1.2,CHW @ ATL
Shane Smith,Chicago White Sox,0.17-0.37,$7200,2.68,0.17,0.37,5.63,1,0,4.49,4.64,3.07,2.81,0.74,2.15,4.02,1.51,,19.3,CHW @ ATL
Joe Ryan,Minnesota Twins,0.3-0.3,$10100,3.1,0.3,0.3,4,1,0,5.43,5.06,2.65,2.41,0.76,1.46,6.27,1.2,,31.3,OAK @ MIN
Jacob Lopez,Oakland Athletics,0.32-0.32,$9200,3.14,0.32,0.32,4.38,1,0.01,5.48,4.65,2.92,2.67,0.84,2.19,5.68,1.25,,28.9,OAK @ MIN
