player,team,winsLosses,salary,value,wins,losses,earnedRunsAvg,gamesStarted,saves,inningsPitched,hits,runs,earnedRuns,homeRuns,walks,strikeouts,walksPlusHitsPerInningsPitched,gamesPlayed,fantasy,gameInfo
Corbin Burnes,Arizona Diamondbacks,0.45-0.11,$9700,3.04,0.45,0.11,3.45,1,0,5.01,4.26,2.15,1.92,0.52,1.43,5.17,1.14,,29.5,PIT @ ARI
A.J. Puk,Arizona Diamondbacks,0.03-0.04,$5500,0.55,0.03,0.04,3.26,0,0.36,0.68,0.58,0.27,0.25,0.1,0.22,0.51,1.17,,3,PIT @ ARI
David Bednar,Pittsburgh Pirates,0.01-0.01,$5500,0.15,0.01,0.01,5.47,0,0.14,0.25,0.28,0.17,0.15,0.03,0.1,0.16,1.49,,0.8,PIT @ ARI
Mike Burrows,Pittsburgh Pirates,0.12-0.56,$6800,2.18,0.12,0.56,7.43,1,0,4.66,5.68,4.36,3.85,0.97,2.34,3.63,1.72,,14.8,PIT @ ARI
Edwin Diaz,New York Mets,0.03-0.04,$5500,0.64,0.03,0.04,2.97,0,0.34,0.63,0.51,0.23,0.21,0.07,0.28,0.67,1.27,,3.5,CHW @ NYM
Tylor Megill,New York Mets,0.45-0.13,$8800,3.73,0.45,0.13,2.21,1,0,4.81,3.52,1.38,1.18,0.33,1.48,5.75,1.04,,32.8,CHW @ NYM
Jordan Leasure,Chicago White Sox,0.02-0.02,$5500,0.18,0.02,0.02,5.3,0,0.16,0.3,0.33,0.19,0.18,0.06,0.16,0.19,1.59,,1,CHW @ NYM
Jonathan Cannon,Chicago White Sox,0.19-0.56,$7700,2.66,0.19,0.56,4.78,1,0,5.24,5.52,3.05,2.78,0.89,2.2,3.59,1.47,,20.5,CHW @ NYM
Carlos Estevez,Kansas City Royals,0.02-0.03,$5500,0.38,0.02,0.03,2.21,0,0.24,0.45,0.33,0.12,0.11,0.02,0.15,0.31,1.06,,2.1,CIN @ KC
Brady Singer,Cincinnati Reds,0.37-0.24,$8000,3.48,0.37,0.24,3.74,1,0,5.46,4.91,2.6,2.27,0.61,1.68,4.68,1.21,,27.8,CIN @ KC
Daniel Lynch,Kansas City Royals,0.17-0.37,$6600,3.27,0.17,0.37,4.47,1,0,4.6,4.7,2.64,2.28,0.37,2.03,4.11,1.46,,21.6,CIN @ KC
Alexis Diaz,Cincinnati Reds,0.02-0.03,$5500,0.29,0.02,0.03,7.97,0,0.26,0.48,0.66,0.47,0.43,0.17,0.32,0.43,2.03,,1.6,CIN @ KC
Andres Munoz,Seattle Mariners,0.03-0.03,$5500,0.55,0.03,0.03,1.07,0,0.29,0.54,0.33,0.07,0.06,0.03,0.22,0.45,1.01,,3,WSH @ SEA
Kyle Finnegan,Washington Nationals,0.02-0.02,$5500,0.29,0.02,0.02,3.04,0,0.21,0.39,0.32,0.14,0.13,0.03,0.14,0.25,1.2,,1.6,WSH @ SEA
Mitchell Parker,Washington Nationals,0.26-0.36,$7100,3.07,0.26,0.36,4.87,1,0,4.98,5.38,2.91,2.7,0.75,2.04,4.09,1.49,,21.8,WSH @ SEA
Logan Evans,Seattle Mariners,0.31-0.27,$7400,3.46,0.31,0.27,4.06,1,0,5.35,5.42,2.67,2.41,0.97,1.46,4.47,1.29,,25.6,WSH @ SEA
Ryan Pressly,Chicago Cubs,0.03-0.04,$5500,0.47,0.03,0.04,4.35,0,0.34,0.64,0.62,0.34,0.31,0.04,0.26,0.49,1.38,,2.6,COL @ CHC
German Marquez,Colorado Rockies,0.15-0.48,$6900,2.39,0.15,0.48,5.9,1,0,4.8,5.29,3.5,3.14,1,2.07,3.22,1.54,,16.5,COL @ CHC
Tyler Kinley,Colorado Rockies,0.01-0.02,$5500,0.2,0.01,0.02,6.52,0,0.15,0.29,0.35,0.23,0.21,0.03,0.19,0.28,1.86,,1.1,COL @ CHC
Cade Horton,Chicago Cubs,0.46-0.17,$7600,3.75,0.46,0.17,3.56,1,0,5.35,4.65,2.38,2.11,0.7,1.51,4.66,1.15,,28.5,COL @ CHC
Kenley Jansen,Los Angeles Angels,0.02-0.02,$5500,0.25,0.02,0.02,4.12,0,0.17,0.32,0.3,0.16,0.14,0.05,0.11,0.24,1.29,,1.4,NYY @ LAA
Carlos Rodon,New York Yankees,0.55-0.16,$10100,3.41,0.55,0.16,3.46,1,0,5.7,4.72,2.39,2.19,0.72,1.81,6.23,1.14,,34.4,NYY @ LAA
Tyler Anderson,Los Angeles Angels,0.11-0.46,$8300,2.27,0.11,0.46,5.37,1,0,4.63,5.09,3,2.77,0.86,1.96,3.85,1.52,,18.8,NYY @ LAA
Devin Williams,New York Yankees,0.03-0.04,$5500,0.64,0.03,0.04,3.69,0,0.33,0.62,0.55,0.27,0.25,0.01,0.34,0.74,1.46,,3.5,NYY @ LAA
Robert Suarez,San Diego Padres,0.03-0.04,$5500,0.49,0.03,0.04,2.56,0,0.33,0.62,0.48,0.19,0.18,0.03,0.2,0.41,1.09,,2.7,MIA @ SD
Calvin Faucher,Miami Marlins,0.02-0.02,$5500,0.25,0.02,0.02,4.34,0,0.17,0.31,0.3,0.16,0.15,0.02,0.16,0.26,1.47,,1.4,MIA @ SD
Max Meyer,Miami Marlins,0.21-0.5,$8900,2.45,0.21,0.5,4.8,1,0,5.04,5.64,2.92,2.68,0.85,2.09,4.1,1.53,,21.8,MIA @ SD
Stephen Kolek,San Diego Padres,0.45-0.18,$9400,3.05,0.45,0.18,2.82,1,0,5.22,4.83,1.8,1.64,0.43,1.5,4.47,1.21,,28.7,MIA @ SD
Josh Hader,Houston Astros,0.03-0.04,$5500,0.56,0.03,0.04,2.69,0,0.33,0.62,0.49,0.2,0.19,0.08,0.19,0.56,1.09,,3.1,OAK @ HOU
JP Sears,Oakland Athletics,0.18-0.46,$7900,2.7,0.18,0.46,5.15,1,0,5.37,5.93,3.33,3.07,0.97,1.58,4,1.4,,21.3,OAK @ HOU
Hunter Brown,Houston Astros,0.43-0.2,$10700,3.43,0.43,0.2,3.21,1,0,5.68,4.35,2.23,2.03,0.48,1.78,6.94,1.08,,36.7,OAK @ HOU
Mason Miller,Oakland Athletics,0.02-0.02,$5500,0.31,0.02,0.02,4.12,0,0.16,0.31,0.29,0.15,0.14,0.04,0.14,0.36,1.39,,1.7,OAK @ HOU
