player,team,winsLosses,salary,value,wins,losses,earnedRunsAvg,gamesStarted,saves,inningsPitched,hits,runs,earnedRuns,homeRuns,walks,strikeouts,walksPlusHitsPerInningsPitched,gamesPlayed,fantasy,gameInfo
David Bednar,Pittsburgh Pirates,0.02-0.02,$5500,0.25,0.02,0.02,2.88,0,0.23,0.42,0.34,0.15,0.14,0.03,0.12,0.15,1.1,,1.4,PIT @ SF
Bailey Falter,Pittsburgh Pirates,0.36-0.32,$7400,2.95,0.36,0.32,4.13,1,0,4.94,4.81,2.45,2.27,0.68,1.59,3.47,1.3,,21.8,PIT @ SF
Ryan Walker,San Francisco Giants,0.03-0.03,$5500,0.31,0.03,0.03,3.96,0,0.27,0.51,0.47,0.24,0.22,0.04,0.14,0.23,1.21,,1.7,PIT @ SF
Luis Severino,Oakland Athletics,0.26-0.37,$7900,3.13,0.26,0.37,4.58,1,0,5.48,5.67,3.08,2.79,0.98,1.8,4.49,1.36,,24.7,SEA @ OAK
Andres Munoz,Seattle Mariners,0.02-0.03,$5500,0.38,0.02,0.03,1.44,0,0.25,0.47,0.31,0.08,0.08,0.02,0.21,0.27,1.09,,2.1,SEA @ OAK
Mason Miller,Oakland Athletics,0.02-0.03,$5500,0.35,0.02,0.03,3.57,0,0.24,0.46,0.4,0.2,0.18,0.05,0.22,0.31,1.36,,1.9,SEA @ OAK
Logan Evans,Seattle Mariners,0.38-0.29,$7700,3.14,0.38,0.29,4.56,1,0,5.24,5.43,2.96,2.65,1.22,1.86,4.23,1.39,,24.2,SEA @ OAK
Aroldis Chapman,Boston Red Sox,0.02-0.03,$5500,0.36,0.02,0.03,1.67,0,0.26,0.48,0.32,0.1,0.09,0.04,0.18,0.24,1.04,,2,BOS @ MIN
Jhoan Duran,Minnesota Twins,0.02-0.03,$5500,0.33,0.02,0.03,2.25,0,0.24,0.45,0.33,0.12,0.11,0.01,0.15,0.22,1.08,,1.8,BOS @ MIN
Jesus Luzardo,Philadelphia Phillies,0.55-0.19,$9800,3.54,0.55,0.19,2.97,1,0,5.79,4.72,2.14,1.91,0.38,1.58,5.88,1.09,,34.7,PHI @ CHW
Jordan Romano,Philadelphia Phillies,0.03-0.03,$5500,0.27,0.03,0.03,6.93,0,0.32,0.6,0.75,0.5,0.46,0.13,0.24,0.3,1.66,,1.5,PHI @ CHW
Jordan Leasure,Chicago White Sox,0.02-0.02,$5500,0.22,0.02,0.02,4.87,0,0.18,0.33,0.34,0.2,0.18,0.06,0.19,0.2,1.59,,1.2,PHI @ CHW
Jonathan Cannon,Chicago White Sox,0.19-0.48,$7100,2.94,0.19,0.48,5.37,1,0,5.17,5.42,3.42,3.09,0.82,1.87,4.01,1.41,,20.9,PHI @ CHW
Raisel Iglesias,Atlanta Braves,0.02-0.02,$5500,0.24,0.02,0.02,4.51,0,0.23,0.43,0.42,0.23,0.21,0.08,0.1,0.16,1.23,,1.3,ATL @ KC
Carlos Estevez,Kansas City Royals,0.03-0.03,$5500,0.35,0.03,0.03,2.59,0,0.27,0.5,0.39,0.16,0.14,0.04,0.17,0.22,1.11,,1.9,ATL @ KC
Seth Lugo,Kansas City Royals,0.24-0.34,$9300,2.73,0.24,0.34,4.36,1,0,5.45,5.02,2.9,2.64,0.76,1.8,4.58,1.25,,25.4,ATL @ KC
Erick Fedde,Atlanta Braves,0.29-0.28,$7200,2.94,0.29,0.28,4.55,1,0,4.88,4.62,2.69,2.47,0.66,1.9,3.6,1.34,,21.2,ATL @ KC
Ryan Pressly,Chicago Cubs,0.02-0.02,$5500,0.25,0.02,0.02,3.75,0,0.22,0.42,0.38,0.19,0.17,0.05,0.15,0.19,1.26,,1.4,CHC @ MIL
Colin Rea,Chicago Cubs,0.29-0.38,$7800,2.85,0.29,0.38,4.85,1,0,5.32,5.44,3.27,2.87,0.91,1.69,3.87,1.34,,22.2,CHC @ MIL
Trevor Megill,Milwaukee Brewers,0.03-0.03,$5500,0.38,0.03,0.03,2.27,0,0.28,0.51,0.38,0.14,0.13,0.03,0.2,0.26,1.13,,2.1,CHC @ MIL
Quinn Priester,Milwaukee Brewers,0.31-0.28,$8800,2.91,0.31,0.28,4.26,1,0,5.14,4.75,2.8,2.43,0.71,1.84,4.67,1.28,,25.6,CHC @ MIL
Josh Hader,Houston Astros,0.03-0.03,$5500,0.38,0.03,0.03,2.49,0,0.29,0.53,0.41,0.16,0.15,0.09,0.16,0.25,1.06,,2.1,WSH @ HOU
Michael Soroka,Washington Nationals,0.28-0.32,$8100,3.19,0.28,0.32,4.85,1,0,5.09,4.96,3.04,2.74,0.86,2.05,5.24,1.38,,25.8,WSH @ HOU
Kyle Finnegan,Washington Nationals,0.02-0.02,$5500,0.24,0.02,0.02,4.28,0,0.21,0.4,0.38,0.21,0.19,0.03,0.15,0.18,1.33,,1.3,WSH @ HOU
Jason Alexander,Houston Astros,0.26-0.29,$6900,3.43,0.26,0.29,4.15,1,0,5.16,4.8,2.67,2.38,0.77,1.83,4.13,1.29,,23.7,WSH @ HOU
Sonny Gray,St. Louis Cardinals,0.34-0.16,$8900,3.61,0.34,0.16,2.86,1,0,5.02,4.26,1.78,1.59,0.46,0.97,5.9,1.04,,32.1,MIA @ STL
Sandy Alcantara,Miami Marlins,0.22-0.43,$7600,2.93,0.22,0.43,4.3,1,0,5.52,5.85,3.11,2.64,0.71,2.15,3.5,1.45,,22.3,MIA @ STL
Ryan Helsley,St. Louis Cardinals,0.03-0.03,$5500,0.4,0.03,0.03,2.86,0,0.32,0.59,0.48,0.2,0.19,0.06,0.22,0.29,1.17,,2.2,MIA @ STL
Calvin Faucher,Miami Marlins,0.02-0.02,$5500,0.24,0.02,0.02,3.81,0,0.18,0.34,0.31,0.16,0.14,0.03,0.15,0.19,1.36,,1.3,MIA @ STL
Tyler Glasnow,Los Angeles Dodgers,0.22-0.28,$10200,2.62,0.22,0.28,4.51,1,0,4.74,4,2.63,2.37,0.71,1.92,5.55,1.25,,26.7,LAD @ CIN
Nick Lodolo,Cincinnati Reds,0.34-0.26,$9200,2.92,0.34,0.26,4.47,1,0,5.62,5.44,3.09,2.79,0.86,1.35,4.92,1.21,,26.9,LAD @ CIN
