player,team,winsLosses,salary,value,wins,losses,earnedRunsAvg,gamesStarted,saves,inningsPitched,hits,runs,earnedRuns,homeRuns,walks,strikeouts,walksPlusHitsPerInningsPitched,gamesPlayed,fantasy,gameInfo
Pete Fairbanks,Tampa Bay Rays,0.03-0.03,$5500,0.38,0.03,0.03,2.46,0,0.28,0.52,0.4,0.15,0.14,0.01,0.2,0.25,1.15,,2.1,TB @ BOS
Drew Rasmussen,Tampa Bay Rays,0.3-0.17,$8300,2.99,0.3,0.17,3.79,1,0,4.82,4.22,2.23,2.03,0.67,1.31,4.29,1.15,,24.8,TB @ BOS
Hunter Dobbins,Boston Red Sox,0.17-0.3,$7600,2.25,0.17,0.3,5.22,1,0,4.34,4.65,2.66,2.52,0.65,1.28,3.07,1.37,,17.1,TB @ BOS
Michael Wacha,Kansas City Royals,0.19-0.37,$8000,2.48,0.19,0.37,5.33,1,0,4.74,4.88,3.14,2.81,0.75,1.55,3.85,1.35,,19.8,NYM @ KC
Carlos Estevez,Kansas City Royals,0.02-0.02,$5500,0.27,0.02,0.02,2.09,0,0.21,0.39,0.28,0.1,0.09,0.03,0.13,0.17,1.05,,1.5,NYM @ KC
Edwin Diaz,New York Mets,0.03-0.03,$5500,0.42,0.03,0.03,2.02,0,0.29,0.54,0.38,0.13,0.12,0.04,0.19,0.28,1.06,,2.3,NYM @ KC
Kodai Senga,New York Mets,0.36-0.2,$9900,2.66,0.36,0.2,3.88,1,0,4.67,3.89,2.17,2.01,0.44,1.91,4.83,1.24,,26.3,NYM @ KC
Raisel Iglesias,Atlanta Braves,0.02-0.02,$5500,0.22,0.02,0.02,4.26,0,0.22,0.42,0.4,0.22,0.2,0.08,0.09,0.14,1.17,,1.2,ATL @ STL
Ryan Helsley,St. Louis Cardinals,0.03-0.03,$5500,0.36,0.03,0.03,3.02,0,0.28,0.51,0.42,0.19,0.17,0.06,0.2,0.27,1.22,,2,ATL @ STL
Matthew Liberatore,St. Louis Cardinals,0.39-0.27,$9000,3.17,0.39,0.27,3.39,1,0,5.5,5.22,2.32,2.07,0.65,1.22,4.56,1.17,,28.5,ATL @ STL
Grant Holmes,Atlanta Braves,0.32-0.38,$9300,2.91,0.32,0.38,4.23,1,0,5.38,5.03,2.86,2.53,0.75,2.41,4.98,1.38,,27.1,ATL @ STL
Dean Kremer,Baltimore Orioles,0.36-0.35,$8400,3.04,0.36,0.35,4.54,1,0,5.48,5.59,3.02,2.77,0.79,1.51,4.54,1.29,,25.5,MIA @ BAL
Edward Cabrera,Miami Marlins,0.31-0.36,$8700,3.01,0.31,0.36,4.47,1,0,5.08,4.96,2.85,2.52,0.71,1.97,5.04,1.37,,26.2,MIA @ BAL
Felix Bautista,Baltimore Orioles,0.02-0.03,$5500,0.36,0.02,0.03,2.54,0,0.25,0.46,0.36,0.14,0.13,0.04,0.26,0.3,1.34,,2,MIA @ BAL
Calvin Faucher,Miami Marlins,0.02-0.03,$5500,0.31,0.02,0.03,3.82,0,0.25,0.47,0.43,0.22,0.2,0.02,0.21,0.26,1.37,,1.7,MIA @ BAL
Luis Castillo,Seattle Mariners,0.2-0.49,$8900,2.91,0.2,0.49,4.56,1,0,5.73,5.54,3.28,2.9,1,1.74,4.87,1.27,,25.9,SEA @ DET
Andres Munoz,Seattle Mariners,0.02-0.02,$5500,0.33,0.02,0.02,1.63,0,0.21,0.4,0.27,0.08,0.07,0.02,0.16,0.22,1.08,,1.8,SEA @ DET
Tarik Skubal,Detroit Tigers,0.44-0.24,$11500,3.11,0.44,0.24,3.23,1,0,5.65,4.9,2.28,2.03,0.6,1.35,6.66,1.11,,35.8,SEA @ DET
Jason Foley,Detroit Tigers,0.03-0.03,$5500,0.35,0.03,0.03,3.28,0,0.29,0.53,0.45,0.21,0.19,0.05,0.19,0.22,1.21,,1.9,SEA @ DET
David Bednar,Pittsburgh Pirates,0.02-0.03,$5500,0.27,0.02,0.03,3.16,0,0.23,0.44,0.37,0.17,0.15,0.03,0.14,0.17,1.17,,1.5,PIT @ MIN
Joe Ryan,Minnesota Twins,0.31-0.36,$10300,3.18,0.31,0.36,3.5,1,0,5.7,5.16,2.52,2.22,0.75,1.13,6.16,1.1,,32.8,PIT @ MIN
Jhoan Duran,Minnesota Twins,0.03-0.03,$5500,0.38,0.03,0.03,1.84,0,0.26,0.49,0.34,0.11,0.1,0.01,0.18,0.24,1.05,,2.1,PIT @ MIN
Paul Skenes,Pittsburgh Pirates,0.34-0.35,$11000,2.97,0.34,0.35,3.37,1,0,5.5,4.45,2.27,2.06,0.55,1.67,6.11,1.11,,32.7,PIT @ MIN
Dustin May,Los Angeles Dodgers,0.36-0.35,$9100,3.01,0.36,0.35,3.87,1,0,5.26,5.05,2.47,2.26,0.62,1.62,4.87,1.27,,27.4,LAD @ SF
Logan Webb,San Francisco Giants,0.32-0.31,$10000,3.1,0.32,0.31,2.94,1,0,5.31,4.66,2,1.73,0.38,1.35,5.39,1.13,,31,LAD @ SF
Alexis Diaz,Los Angeles Dodgers,0.02-0.02,$5500,0.16,0.02,0.02,10.8,0,0.22,0.42,0.71,0.55,0.5,0.22,0.31,0.34,2.43,,0.9,LAD @ SF
Ryan Walker,San Francisco Giants,0.03-0.03,$5500,0.31,0.03,0.03,3.97,0,0.27,0.51,0.48,0.25,0.23,0.03,0.13,0.22,1.19,,1.7,LAD @ SF
German Marquez,Colorado Rockies,0.25-0.44,$7400,3.04,0.25,0.44,4.74,1,0,5.35,5.15,3.2,2.82,0.79,1.66,3.95,1.27,,22.5,COL @ CIN
Chase Burns,Cincinnati Reds,0.36-0.2,$8800,3.3,0.36,0.2,3.67,1,0,4.99,4.43,2.41,2.03,0.71,1.47,5.4,1.18,,29,COL @ CIN
