player,team,winsLosses,salary,value,wins,losses,earnedRunsAvg,gamesStarted,saves,inningsPitched,hits,runs,earnedRuns,homeRuns,walks,strikeouts,walksPlusHitsPerInningsPitched,gamesPlayed,fantasy,gameInfo
Jack Kochanowicz,Los Angeles Angels,0.25-0.29,$6600,2.79,0.25,0.29,4.38,1,0,4.22,4.71,2.36,2.05,0.6,1.48,3.07,1.47,,18.4,CHW @ LAA
Sean Burke,Chicago White Sox,0.37-0.35,$7700,3.1,0.37,0.35,4.46,1,0,5.23,5.14,2.79,2.59,0.9,2.16,4.15,1.4,,23.9,CHW @ LAA
Frankie Montas,New York Mets,0.48-0.2,$7800,3.82,0.48,0.2,3.36,1,0,5.46,4.68,2.23,2.04,0.75,1.65,4.92,1.16,,29.8,SF @ NYM
Ryan Helsley,New York Mets,0.03-0.03,$5500,0.4,0.03,0.03,2.79,0,0.31,0.58,0.47,0.2,0.18,0.06,0.21,0.28,1.15,,2.2,SF @ NYM
Ryan Walker,San Francisco Giants,0.02-0.02,$5500,0.22,0.02,0.02,3.71,0,0.19,0.35,0.31,0.16,0.14,0.02,0.1,0.16,1.19,,1.2,SF @ NYM
Carson Whisenhunt,San Francisco Giants,0.2-0.51,$6900,3.03,0.2,0.51,5.1,1,0,4.97,5.52,3.21,2.81,0.96,1.89,4.07,1.49,,20.9,SF @ NYM
David Bednar,New York Yankees,0.02-0.03,$5500,0.27,0.02,0.03,3.18,0,0.25,0.47,0.39,0.18,0.16,0.04,0.13,0.16,1.12,,1.5,NYY @ MIA
Luis Gil,New York Yankees,0.26-0.23,$8700,2.17,0.26,0.23,4.11,1,0,4.05,3.85,1.97,1.85,0.59,1.35,3.22,1.28,,18.9,NYY @ MIA
Edward Cabrera,Miami Marlins,0.29-0.3,$8400,3.35,0.29,0.3,3.73,1,0,5.17,4.58,2.36,2.14,0.61,1.81,5.19,1.24,,28.1,NYY @ MIA
Calvin Faucher,Miami Marlins,0.02-0.03,$5500,0.31,0.02,0.03,3.57,0,0.25,0.46,0.41,0.2,0.18,0.04,0.21,0.25,1.34,,1.7,NYY @ MIA
Dylan Cease,San Diego Padres,0.33-0.25,$9100,3.96,0.33,0.25,2.86,1,0,5.78,4.43,1.97,1.84,0.75,1.75,6.71,1.07,,36,STL @ SD
Andre Pallante,St. Louis Cardinals,0.25-0.37,$7400,3.45,0.25,0.37,3.58,1,0,5.47,5.6,2.47,2.18,0.62,1.82,4.02,1.36,,25.5,STL @ SD
Brad Lord,Washington Nationals,0.24-0.3,$6800,3.21,0.24,0.3,3.78,1,0,4.6,4.4,2.14,1.93,0.44,1.36,3.6,1.25,,21.8,MIL @ WSH
Jacob Misiorowski,Milwaukee Brewers,0.33-0.27,$9800,2.89,0.33,0.27,3.76,1,0,4.79,4.28,2.18,2,0.64,1.68,5.46,1.25,,28.3,MIL @ WSH
