player,team,winsLosses,salary,value,wins,losses,earnedRunsAvg,gamesStarted,saves,inningsPitched,hits,runs,earnedRuns,homeRuns,walks,strikeouts,walksPlusHitsPerInningsPitched,gamesPlayed,fantasy,gameInfo
Tyler Kinley,Colorado Rockies,0.02-0.02,$5500,0.2,0.02,0.02,6.32,0,0.17,0.31,0.37,0.24,0.22,0.04,0.2,0.23,1.83,,1.1,COL @ BOS
Austin Gomber,Colorado Rockies,0.24-0.42,$6200,2.95,0.24,0.42,6.09,1,0,4.99,5.74,3.76,3.38,0.91,1.59,3.52,1.47,,18.3,COL @ BOS
Richard Fitts,Boston Red Sox,0.35-0.22,$7800,2.87,0.35,0.22,4.97,1,0,4.73,4.69,2.95,2.61,0.71,1.33,4.2,1.28,,22.4,COL @ BOS
Jose Berrios,Toronto Blue Jays,0.34-0.26,$8700,3.28,0.34,0.26,3.45,1,0,5.58,4.83,2.31,2.14,0.56,1.75,4.79,1.18,,28.5,TOR @ CHW
Jeff Hoffman,Toronto Blue Jays,0.03-0.03,$5500,0.35,0.03,0.03,4.08,0,0.29,0.55,0.52,0.27,0.25,0.11,0.15,0.26,1.22,,1.9,TOR @ CHW
Jordan Leasure,Chicago White Sox,0.02-0.02,$5500,0.25,0.02,0.02,4.65,0,0.21,0.38,0.39,0.22,0.2,0.06,0.22,0.24,1.58,,1.4,TOR @ CHW
Sean Burke,Chicago White Sox,0.18-0.38,$7700,3.03,0.18,0.38,4.5,1,0,5.18,4.89,2.78,2.59,0.76,2.07,4.39,1.35,,23.3,TOR @ CHW
Yu Darvish,San Diego Padres,0.23-0.2,$8600,2.38,0.23,0.2,3.42,1,0,3.9,3.48,1.61,1.48,0.57,1.29,3.49,1.22,,20.5,ARI @ SD
Zac Gallen,Arizona Diamondbacks,0.31-0.37,$8500,3.2,0.31,0.37,4.11,1,0,5.48,5.03,2.7,2.5,0.96,2.21,4.98,1.32,,27.2,ARI @ SD
A.J. Puk,Arizona Diamondbacks,0.02-0.03,$5500,0.27,0.02,0.03,3.34,0,0.23,0.44,0.38,0.18,0.16,0.09,0.12,0.18,1.12,,1.5,ARI @ SD
Robert Suarez,San Diego Padres,0.03-0.03,$5500,0.31,0.03,0.03,3.65,0,0.26,0.49,0.44,0.22,0.2,0.02,0.16,0.22,1.21,,1.7,ARI @ SD
Andrew Heaney,Pittsburgh Pirates,0.3-0.32,$7600,3.07,0.3,0.32,4.76,1,0,5.38,5.34,3.14,2.85,0.78,1.69,4.05,1.31,,23.3,PIT @ KC
Carlos Estevez,Kansas City Royals,0.02-0.03,$5500,0.35,0.02,0.03,2.19,0,0.25,0.47,0.34,0.12,0.11,0.04,0.16,0.22,1.07,,1.9,PIT @ KC
David Bednar,Pittsburgh Pirates,0.02-0.03,$5500,0.29,0.02,0.03,3.23,0,0.25,0.46,0.39,0.18,0.17,0.04,0.15,0.19,1.18,,1.6,PIT @ KC
Noah Cameron,Kansas City Royals,0.29-0.27,$7900,2.84,0.29,0.27,4.5,1,0,4.68,4.54,2.57,2.34,0.59,1.51,4,1.29,,22.4,PIT @ KC
