player,team,winsLosses,salary,value,wins,losses,earnedRunsAvg,gamesStarted,saves,inningsPitched,hits,runs,earnedRuns,homeRuns,walks,strikeouts,walksPlusHitsPerInningsPitched,gamesPlayed,fantasy,gameInfo
Chase Dollander,Colorado Rockies,0.23-0.36,$6800,2.78,0.23,0.36,6.19,1,0,5.03,5.39,3.68,3.46,0.86,1.92,3.8,1.45,,18.9,HOU @ COL
Colton Gordon,Houston Astros,0.38-0.26,$8600,2.94,0.38,0.26,5.29,1,0,5.4,5.4,3.39,3.18,0.79,1.35,4.87,1.25,,25.3,HOU @ COL
Aroldis Chapman,Boston Red Sox,0.02-0.02,$5500,0.33,0.02,0.02,1.86,0,0.21,0.4,0.28,0.09,0.08,0.03,0.15,0.23,1.07,,1.8,CIN @ BOS
Brady Singer,Cincinnati Reds,0.37-0.29,$8200,3.05,0.37,0.29,5.29,1,0,5.49,5.21,3.3,3.23,0.76,2.03,4.79,1.32,,25,CIN @ BOS
Alexis Diaz,Cincinnati Reds,0.03-0.03,$5500,0.24,0.03,0.03,10.25,0,0.29,0.53,0.87,0.66,0.61,0.26,0.39,0.44,2.35,,1.3,CIN @ BOS
Richard Fitts,Boston Red Sox,0.17-0.28,$7200,2.18,0.17,0.28,5.65,1,0,3.71,3.74,2.6,2.33,0.75,1.17,3.16,1.32,,15.7,CIN @ BOS
Chris Martin,Texas Rangers,0.03-0.04,$5500,0.38,0.03,0.04,2.58,0,0.33,0.61,0.47,0.19,0.17,0.09,0.06,0.21,0.88,,2.1,BAL @ TEX
Jacob deGrom,Texas Rangers,0.4-0.16,$11000,2.87,0.4,0.16,3.55,1,0,5.33,4.65,2.38,2.1,0.61,1.29,5.75,1.11,,31.6,BAL @ TEX
Felix Bautista,Baltimore Orioles,0.02-0.02,$5500,0.27,0.02,0.02,2.85,0,0.17,0.32,0.26,0.11,0.1,0.03,0.19,0.23,1.39,,1.5,BAL @ TEX
Brandon Young,Baltimore Orioles,0.15-0.43,$7000,2.57,0.15,0.43,5.87,1,0,4.61,4.55,3.33,3.01,0.69,2.3,3.79,1.48,,18,BAL @ TEX
Tanner Scott,Los Angeles Dodgers,0.03-0.04,$5500,0.4,0.03,0.04,3.09,0,0.35,0.65,0.54,0.24,0.22,0.08,0.16,0.25,1.07,,2.2,CHW @ LAD
Yoshinobu Yamamoto,Los Angeles Dodgers,0.44-0.19,$10800,3.45,0.44,0.19,2.35,1,0,5.89,4.39,1.74,1.54,0.53,1.47,6.39,0.99,,37.3,CHW @ LAD
Jordan Leasure,Chicago White Sox,0.01-0.02,$5500,0.18,0.01,0.02,4.93,0,0.15,0.28,0.29,0.17,0.16,0.05,0.16,0.18,1.61,,1,CHW @ LAD
Shane Smith,Chicago White Sox,0.18-0.43,$7300,3.04,0.18,0.43,4.1,1,0,4.91,4.9,2.53,2.23,0.63,1.95,3.93,1.4,,22.2,CHW @ LAD
Ryan Pressly,Chicago Cubs,0.03-0.04,$5500,0.42,0.03,0.04,3.62,0,0.35,0.66,0.59,0.29,0.27,0.04,0.23,0.33,1.24,,2.3,CLE @ CHC
Matt Boyd,Chicago Cubs,0.4-0.19,$9400,3.35,0.4,0.19,3.47,1,0,5.37,4.56,2.21,2.07,0.58,1.38,5.75,1.1,,31.5,CLE @ CHC
Emmanuel Clase,Cleveland Guardians,0.01-0.02,$5500,0.18,0.01,0.02,2.69,0,0.14,0.27,0.21,0.09,0.08,0.01,0.06,0.11,1.02,,1,CLE @ CHC
Gavin Williams,Cleveland Guardians,0.2-0.48,$8400,2.71,0.2,0.48,5.41,1,0,5.18,5.43,3.54,3.12,0.74,2.5,4.74,1.53,,22.8,CLE @ CHC
Kenley Jansen,Los Angeles Angels,0.02-0.02,$5500,0.24,0.02,0.02,4.15,0,0.2,0.37,0.35,0.18,0.17,0.06,0.14,0.2,1.33,,1.3,LAA @ ATL
Raisel Iglesias,Atlanta Braves,0.03-0.03,$5500,0.31,0.03,0.03,4.55,0,0.3,0.56,0.56,0.31,0.29,0.11,0.11,0.23,1.19,,1.7,LAA @ ATL
Tyler Anderson,Los Angeles Angels,0.25-0.38,$7600,3.03,0.25,0.38,5.19,1,0,5.39,5.58,3.47,3.11,0.73,2.24,4.4,1.45,,23,LAA @ ATL
Didier Fuentes,Atlanta Braves,0.37-0.24,$6200,4.32,0.37,0.24,4.03,1,0,5.59,5.28,2.85,2.5,0.74,1.23,4.5,1.16,,26.8,LAA @ ATL
Zac Gallen,Arizona Diamondbacks,0.39-0.3,$7900,3.58,0.39,0.3,4.51,1,0,5.58,5.14,3.13,2.79,0.76,1.96,5.22,1.27,,28.3,SF @ ARI
A.J. Puk,Arizona Diamondbacks,0.03-0.03,$5500,0.36,0.03,0.03,3.33,0,0.29,0.54,0.47,0.22,0.2,0.11,0.15,0.25,1.13,,2,SF @ ARI
Ryan Walker,San Francisco Giants,0.02-0.02,$5500,0.25,0.02,0.02,4.04,0,0.21,0.39,0.36,0.19,0.17,0.02,0.1,0.2,1.2,,1.4,SF @ ARI
Hayden Birdsong,San Francisco Giants,0.29-0.43,$7700,2.96,0.29,0.43,5.5,1,0,5.07,5.16,3.47,3.1,0.94,2.42,4.64,1.5,,22.8,SF @ ARI
Jeffrey Springs,Oakland Athletics,0.21-0.4,$8100,2.64,0.21,0.4,5.53,1,0,4.92,5.16,3.35,3.02,0.8,2.31,4.39,1.52,,21.4,OAK @ TB
Pete Fairbanks,Tampa Bay Rays,0.03-0.03,$5500,0.42,0.03,0.03,2.76,0,0.3,0.57,0.45,0.19,0.17,0.01,0.24,0.31,1.21,,2.3,OAK @ TB
Shane Baz,Tampa Bay Rays,0.37-0.23,$9100,3.21,0.37,0.23,4.18,1,0,5.6,5.11,2.85,2.6,0.76,1.66,5.36,1.21,,29.2,OAK @ TB
Mason Miller,Oakland Athletics,0.02-0.02,$5500,0.29,0.02,0.02,4.21,0,0.19,0.36,0.35,0.18,0.17,0.05,0.17,0.29,1.44,,1.6,OAK @ TB
