player,team,winsLosses,salary,value,wins,losses,earnedRunsAvg,gamesStarted,saves,inningsPitched,hits,runs,earnedRuns,homeRuns,walks,strikeouts,walksPlusHitsPerInningsPitched,gamesPlayed,fantasy,gameInfo
German Marquez,Colorado Rockies,0.19-0.49,$6200,3.02,0.19,0.49,5.47,1,0,5.11,5.37,3.56,3.1,0.74,1.73,3.39,1.39,,18.7,COL @ ATL
Tyler Kinley,Colorado Rockies,0.01-0.02,$5500,0.18,0.01,0.02,7.23,0,0.15,0.28,0.36,0.24,0.22,0.03,0.18,0.25,1.95,,1,COL @ ATL
Bryce Elder,Atlanta Braves,0.46-0.19,$8500,3.36,0.46,0.19,3.96,1,0,5.42,4.99,2.6,2.38,0.66,1.5,4.91,1.2,,28.6,COL @ ATL
Chris Martin,Texas Rangers,0.02-0.03,$5500,0.35,0.02,0.03,2.32,0,0.25,0.47,0.35,0.13,0.12,0.03,0.06,0.24,0.87,,1.9,CHW @ TEX
Jordan Leasure,Chicago White Sox,0.02-0.03,$5500,0.27,0.02,0.03,5.21,0,0.25,0.46,0.49,0.29,0.27,0.08,0.24,0.28,1.58,,1.5,CHW @ TEX
Erick Fedde,St. Louis Cardinals,0.35-0.27,$7500,3.33,0.35,0.27,4.41,1,0,5.52,5.53,2.88,2.7,0.81,1.69,4.23,1.31,,25,STL @ MIL
Freddy Peralta,Milwaukee Brewers,0.26-0.37,$9500,3.18,0.26,0.37,4.08,1,0,5.58,4.89,2.78,2.53,0.78,1.86,5.89,1.21,,30.2,STL @ MIL
Ryan Helsley,St. Louis Cardinals,0.02-0.02,$5500,0.33,0.02,0.02,3.12,0,0.21,0.4,0.33,0.15,0.14,0.04,0.17,0.3,1.26,,1.8,STL @ MIL
Trevor Megill,Milwaukee Brewers,0.03-0.03,$5500,0.45,0.03,0.03,2.79,0,0.29,0.53,0.43,0.18,0.16,0.03,0.24,0.39,1.24,,2.5,STL @ MIL
Nick Martinez,Cincinnati Reds,0.39-0.24,$8000,3.44,0.39,0.24,3.9,1,0,5.49,5.12,2.59,2.38,0.75,1.47,4.59,1.2,,27.5,CIN @ DET
Jason Foley,Detroit Tigers,0.02-0.03,$5500,0.29,0.02,0.03,3.25,0,0.23,0.44,0.37,0.17,0.16,0.04,0.15,0.22,1.2,,1.6,CIN @ DET
Alexis Diaz,Cincinnati Reds,0.03-0.03,$5500,0.25,0.03,0.03,9.06,0,0.26,0.49,0.74,0.54,0.5,0.2,0.34,0.43,2.18,,1.4,CIN @ DET
Keider Montero,Detroit Tigers,0.2-0.35,$6900,2.86,0.2,0.35,4.82,1,0,4.69,4.8,2.87,2.51,0.97,1.45,3.53,1.33,,19.7,CIN @ DET
