player,team,winsLosses,salary,value,wins,losses,earnedRunsAvg,gamesStarted,saves,inningsPitched,hits,runs,earnedRuns,homeRuns,walks,strikeouts,walksPlusHitsPerInningsPitched,gamesPlayed,fantasy,gameInfo
Griffin Canning,New York Mets,0.38-0.24,$8700,3.32,0.38,0.24,3.25,1,0,5.14,4.34,2.07,1.86,0.67,1.97,4.98,1.23,,28.9,WSH @ NYM
Kyle Finnegan,Washington Nationals,0.02-0.02,$5500,0.29,0.02,0.02,2.88,0,0.21,0.39,0.31,0.13,0.12,0.02,0.14,0.22,1.16,,1.6,WSH @ NYM
MacKenzie Gore,Washington Nationals,0.27-0.45,$10000,2.84,0.27,0.45,4.79,1,0,5.36,5.34,3.07,2.85,0.71,2.11,5.97,1.39,,28.4,WSH @ NYM
Raisel Iglesias,Atlanta Braves,0.02-0.03,$5500,0.29,0.02,0.03,4.71,0,0.25,0.47,0.48,0.27,0.25,0.09,0.11,0.28,1.24,,1.6,ATL @ MIL
Trevor Megill,Milwaukee Brewers,0.02-0.03,$5500,0.38,0.02,0.03,2.87,0,0.24,0.46,0.37,0.16,0.15,0.03,0.21,0.35,1.26,,2.1,ATL @ MIL
Quinn Priester,Milwaukee Brewers,0.25-0.3,$6800,2.74,0.25,0.3,4.59,1,0,4.6,4.61,2.63,2.35,0.6,1.63,3,1.36,,18.6,ATL @ MIL
Grant Holmes,Atlanta Braves,0.36-0.32,$8200,3.2,0.36,0.32,4.9,1,0,5.38,5.05,3.25,2.93,0.91,2.11,5.09,1.33,,26.2,ATL @ MIL
Tanner Scott,Los Angeles Dodgers,0.02-0.02,$5500,0.29,0.02,0.02,3.18,0,0.22,0.41,0.35,0.16,0.14,0.04,0.12,0.22,1.13,,1.6,LAD @ SD
Robert Suarez,San Diego Padres,0.03-0.03,$5500,0.4,0.03,0.03,2.17,0,0.28,0.52,0.38,0.14,0.13,0.02,0.14,0.28,1.01,,2.2,LAD @ SD
Lance McCullers,Houston Astros,0.42-0.19,$9300,3.49,0.42,0.19,3.42,1,0,5.63,4.56,2.34,2.14,0.7,1.66,5.82,1.1,,32.5,CHW @ HOU
Josh Hader,Houston Astros,0.03-0.04,$5500,0.55,0.03,0.04,2.27,0,0.33,0.61,0.45,0.17,0.15,0.07,0.19,0.47,1.05,,3,CHW @ HOU
Jordan Leasure,Chicago White Sox,0.02-0.02,$5500,0.2,0.02,0.02,5.25,0,0.17,0.32,0.34,0.2,0.19,0.05,0.16,0.19,1.59,,1.1,CHW @ HOU
Shane Smith,Chicago White Sox,0.19-0.41,$8300,2.76,0.19,0.41,4.77,1,0,5,4.81,2.95,2.65,0.66,2.23,4.41,1.41,,22.9,CHW @ HOU
Tyler Kinley,Colorado Rockies,0.02-0.02,$5500,0.25,0.02,0.02,6.64,0,0.2,0.37,0.45,0.29,0.27,0.04,0.24,0.33,1.87,,1.4,SF @ COL
Ryan Walker,San Francisco Giants,0.03-0.03,$5500,0.42,0.03,0.03,3.63,0,0.3,0.56,0.5,0.25,0.23,0.03,0.15,0.39,1.15,,2.3,SF @ COL
Kyle Harrison,San Francisco Giants,0.32-0.28,$7000,3.27,0.32,0.28,5.48,1,0,4.76,4.97,3.18,2.9,0.62,1.53,4.68,1.36,,22.9,SF @ COL
Carson Palmquist,Colorado Rockies,0.29-0.37,$6100,3.26,0.29,0.37,5.98,1,0,5.2,5.6,3.68,3.46,0.8,1.79,3.86,1.42,,19.9,SF @ COL
Miles Mikolas,St. Louis Cardinals,0.23-0.37,$7100,3.11,0.23,0.37,4.58,1,0,5,5.25,2.81,2.55,0.77,1.39,3.98,1.33,,22.1,TOR @ STL
Chris Bassitt,Toronto Blue Jays,0.39-0.26,$9100,3.08,0.39,0.26,3.82,1,0,5.47,5.06,2.63,2.32,0.8,1.65,4.88,1.23,,28,TOR @ STL
Jeff Hoffman,Toronto Blue Jays,0.02-0.03,$5500,0.35,0.02,0.03,4.17,0,0.25,0.47,0.44,0.24,0.22,0.09,0.13,0.34,1.23,,1.9,TOR @ STL
Ryan Helsley,St. Louis Cardinals,0.02-0.03,$5500,0.38,0.02,0.03,3.08,0,0.25,0.46,0.39,0.17,0.16,0.04,0.19,0.35,1.25,,2.1,TOR @ STL
Carlos Estevez,Kansas City Royals,0.02-0.02,$5500,0.27,0.02,0.02,2.11,0,0.18,0.33,0.24,0.09,0.08,0.01,0.12,0.21,1.08,,1.5,NYY @ KC
Max Fried,New York Yankees,0.52-0.23,$10600,3.1,0.52,0.23,3.24,1,0,5.85,5.08,2.36,2.11,0.54,1.48,5.31,1.12,,32.9,NYY @ KC
Devin Williams,New York Yankees,0.03-0.03,$5500,0.55,0.03,0.03,4.19,0,0.32,0.6,0.57,0.3,0.28,0.03,0.3,0.61,1.46,,3,NYY @ KC
Noah Cameron,Kansas City Royals,0.19-0.53,$8800,2.2,0.19,0.53,5.76,1,0,5.05,5.43,3.55,3.23,0.68,1.87,3.77,1.44,,19.4,NYY @ KC
Chris Martin,Texas Rangers,0.02-0.03,$5500,0.35,0.02,0.03,2.41,0,0.25,0.46,0.35,0.13,0.12,0.04,0.06,0.25,0.88,,1.9,TEX @ MIN
Jhoan Duran,Minnesota Twins,0.02-0.03,$5500,0.4,0.02,0.03,2.15,0,0.25,0.47,0.34,0.12,0.11,0.01,0.15,0.32,1.05,,2.2,TEX @ MIN
