player,team,winsLosses,salary,value,wins,losses,earnedRunsAvg,gamesStarted,saves,inningsPitched,hits,runs,earnedRuns,homeRuns,walks,strikeouts,walksPlusHitsPerInningsPitched,gamesPlayed,fantasy,gameInfo
Trevor Megill,Milwaukee Brewers,0.02-0.03,$5500,0.4,0.02,0.03,2.63,0,0.24,0.44,0.34,0.14,0.13,0.04,0.18,0.38,1.2,,2.2,BAL @ MIL
Felix Bautista,Baltimore Orioles,0.02-0.03,$5500,0.42,0.02,0.03,3.07,0,0.26,0.49,0.41,0.18,0.17,0.04,0.23,0.4,1.31,,2.3,BAL @ MIL
Logan Henderson,Milwaukee Brewers,0.2-0.31,$8200,2.66,0.2,0.31,4.64,1,0,4.78,4.81,2.7,2.46,0.89,1.7,4.13,1.36,,21.8,BAL @ MIL
Michael Lorenzen,Kansas City Royals,0.3-0.28,$8700,2.75,0.3,0.28,4.03,1,0,5.22,5.1,2.66,2.34,0.68,1.93,4,1.35,,23.9,KC @ SF
Carlos Estevez,Kansas City Royals,0.02-0.03,$5500,0.38,0.02,0.03,2.29,0,0.24,0.44,0.33,0.12,0.11,0.02,0.14,0.32,1.07,,2.1,KC @ SF
Ryan Walker,San Francisco Giants,0.02-0.03,$5500,0.44,0.02,0.03,3.39,0,0.26,0.49,0.42,0.2,0.19,0.02,0.15,0.45,1.17,,2.4,KC @ SF
Hayden Birdsong,San Francisco Giants,0.22-0.29,$7000,3.69,0.22,0.29,4.01,1,0,4.64,3.89,2.24,2.07,0.55,2.09,5.09,1.29,,25.8,KC @ SF
Tanner Scott,Los Angeles Dodgers,0.03-0.03,$5500,0.49,0.03,0.03,1.75,0,0.3,0.56,0.38,0.12,0.11,0.04,0.17,0.38,0.98,,2.7,ARI @ LAD
A.J. Puk,Arizona Diamondbacks,0.02-0.02,$5500,0.31,0.02,0.02,3.25,0,0.2,0.37,0.31,0.14,0.13,0.05,0.12,0.3,1.18,,1.7,ARI @ LAD
Ryne Nelson,Arizona Diamondbacks,0.13-0.32,$6900,2.94,0.13,0.32,4.36,1,0,4.48,4.39,2.42,2.17,0.77,1.83,3.81,1.39,,20.3,ARI @ LAD
Yoshinobu Yamamoto,Los Angeles Dodgers,0.31-0.19,$10300,2.95,0.31,0.19,3.38,1,0,5.29,4.86,2.22,1.99,0.76,1.69,5.62,1.24,,30.4,ARI @ LAD
Kenley Jansen,Los Angeles Angels,0.02-0.02,$5500,0.29,0.02,0.02,4.06,0,0.21,0.39,0.37,0.19,0.18,0.06,0.12,0.3,1.25,,1.6,LAA @ OAK
Kyle Hendricks,Los Angeles Angels,0.25-0.38,$7200,2.97,0.25,0.38,4.79,1,0,5.34,5.69,3.18,2.84,0.91,1.91,3.64,1.42,,21.4,LAA @ OAK
Mason Miller,Oakland Athletics,0.03-0.03,$5500,0.58,0.03,0.03,3.37,0,0.29,0.54,0.47,0.22,0.2,0.06,0.24,0.67,1.31,,3.2,LAA @ OAK
Gunnar Hoglund,Oakland Athletics,0.38-0.27,$8000,3.3,0.38,0.27,3.8,1,0,5.62,5.46,2.68,2.38,0.82,1.68,4.35,1.27,,26.4,LAA @ OAK
Andres Munoz,Seattle Mariners,0.03-0.03,$5500,0.6,0.03,0.03,1.19,0,0.31,0.59,0.36,0.08,0.08,0.03,0.25,0.53,1.05,,3.3,SEA @ CHW
Jordan Leasure,Chicago White Sox,0.02-0.02,$5500,0.22,0.02,0.02,5.36,0,0.18,0.34,0.37,0.22,0.21,0.08,0.19,0.23,1.63,,1.2,SEA @ CHW
