player,team,winsLosses,salary,value,wins,losses,earnedRunsAvg,gamesStarted,saves,inningsPitched,hits,runs,earnedRuns,homeRuns,walks,strikeouts,walksPlusHitsPerInningsPitched,gamesPlayed,fantasy,gameInfo
Payton Tolle,Boston Red Sox,0.3-0.33,$9300,2.4,0.3,0.33,5.81,1,0,4.88,5.2,3.51,3.15,0.82,1.96,4.72,1.47,,22.3,BOS @ ARI
Chris Sale,Atlanta Braves,0.32-0.29,$10400,3.57,0.32,0.29,3,1,0,5.99,4.3,2.23,1.99,0.58,1.51,6.87,0.97,,37.1,SEA @ ATL
Tyler Kinley,Atlanta Braves,0.02-0.03,$5500,0.31,0.02,0.03,4.8,0,0.26,0.49,0.5,0.28,0.26,0.05,0.25,0.3,1.54,,1.7,SEA @ ATL
Andres Munoz,Seattle Mariners,0.02-0.03,$5500,0.35,0.02,0.03,1.75,0,0.24,0.44,0.3,0.09,0.09,0.02,0.2,0.25,1.13,,1.9,SEA @ ATL
Logan Gilbert,Seattle Mariners,0.24-0.32,$10300,3.28,0.24,0.32,3.33,1,0,5.39,4.27,2.17,1.99,0.61,1.48,6.66,1.07,,33.8,SEA @ ATL
Kevin Gausman,Toronto Blue Jays,0.23-0.41,$8800,2.86,0.23,0.41,5.14,1,0,5.53,5.39,3.37,3.16,1.19,2.06,4.98,1.35,,25.2,TOR @ NYY
Jeff Hoffman,Toronto Blue Jays,0.02-0.02,$5500,0.25,0.02,0.02,4.45,0,0.23,0.42,0.42,0.23,0.21,0.09,0.14,0.22,1.31,,1.4,TOR @ NYY
David Bednar,New York Yankees,0.03-0.03,$5500,0.33,0.03,0.03,3.06,0,0.27,0.51,0.42,0.19,0.17,0.04,0.17,0.2,1.16,,1.8,TOR @ NYY
Cam Schlittler,New York Yankees,0.36-0.24,$9700,3.24,0.36,0.24,3.78,1,0,5.41,4.36,2.61,2.27,0.76,2.22,5.92,1.22,,31.4,TOR @ NYY
Kyle Freeland,Colorado Rockies,0.12-0.43,$6900,2.14,0.12,0.43,6.21,1,0,4.4,4.97,3.3,3.03,0.75,1.43,2.95,1.45,,14.8,SD @ COL
Nick Pivetta,San Diego Padres,0.53-0.21,$9600,3.55,0.53,0.21,3.8,1,0,5.77,4.84,2.77,2.44,0.66,1.41,6.27,1.08,,34.1,SD @ COL
Tyler Glasnow,Los Angeles Dodgers,0.33-0.19,$9800,3.01,0.33,0.19,4.3,1,0,5.07,4.79,2.6,2.42,0.75,2.29,5.96,1.4,,29.5,LAD @ BAL
Dean Kremer,Baltimore Orioles,0.18-0.37,$8600,2.69,0.18,0.37,4.85,1,0,5.36,5.54,3.14,2.89,0.97,1.84,4.39,1.38,,23.1,LAD @ BAL
Alexis Diaz,Los Angeles Dodgers,0.03-0.03,$5500,0.25,0.03,0.03,7.23,0,0.3,0.56,0.72,0.49,0.45,0.2,0.27,0.3,1.77,,1.4,LAD @ BAL
Felix Bautista,Baltimore Orioles,0.02-0.02,$5500,0.31,0.02,0.02,2.7,0,0.2,0.37,0.29,0.12,0.11,0.03,0.23,0.27,1.41,,1.7,LAD @ BAL
