player,team,winsLosses,salary,value,wins,losses,earnedRunsAvg,gamesStarted,saves,inningsPitched,hits,runs,earnedRuns,homeRuns,walks,strikeouts,walksPlusHitsPerInningsPitched,gamesPlayed,fantasy,gameInfo
Calvin Faucher,Miami Marlins,0.01-0.02,$5500,0.2,0.01,0.02,3.7,0,0.15,0.29,0.26,0.13,0.12,0.01,0.13,0.18,1.36,,1.1,MIA @ ARI
Brandon Pfaadt,Arizona Diamondbacks,0.34-0.21,$8000,2.94,0.34,0.21,4.65,1,0,4.76,4.82,2.72,2.46,0.77,1.17,4.34,1.26,,23.5,MIA @ ARI
Chris Martin,Texas Rangers,0.02-0.02,$5500,0.25,0.02,0.02,2.72,0,0.21,0.4,0.31,0.13,0.12,0.06,0.04,0.15,0.9,,1.4,SEA @ TEX
Andres Munoz,Seattle Mariners,0.03-0.03,$5500,0.45,0.03,0.03,1.4,0,0.29,0.53,0.35,0.09,0.08,0.03,0.22,0.33,1.06,,2.5,SEA @ TEX
Bryan Woo,Seattle Mariners,0.4-0.25,$10200,2.85,0.4,0.25,3.82,1,0,5.48,4.89,2.74,2.33,0.62,1.31,5.07,1.13,,29.1,SEA @ TEX
Kumar Rocker,Texas Rangers,0.24-0.36,$7700,2.97,0.24,0.36,4.99,1,0,4.88,4.92,3.22,2.7,0.67,1.6,4.44,1.33,,22.9,SEA @ TEX
Robert Suarez,San Diego Padres,0.02-0.02,$5500,0.25,0.02,0.02,3.33,0,0.21,0.39,0.34,0.16,0.14,0.02,0.11,0.18,1.14,,1.4,SD @ CIN
Alexis Diaz,Cincinnati Reds,0.03-0.03,$5500,0.25,0.03,0.03,10.06,0,0.29,0.54,0.87,0.66,0.6,0.26,0.39,0.45,2.33,,1.4,SD @ CIN
Randy Vasquez,San Diego Padres,0.22-0.38,$7000,2.64,0.22,0.38,5.37,1,0,4.77,4.76,3.04,2.84,0.82,2.05,3.46,1.43,,18.5,SD @ CIN
Andrew Abbott,Cincinnati Reds,0.35-0.24,$9800,2.77,0.35,0.24,3.92,1,0,5.2,4.32,2.41,2.26,0.72,1.49,4.8,1.12,,27.1,SD @ CIN
Carlos Estevez,Kansas City Royals,0.02-0.03,$5500,0.35,0.02,0.03,2.17,0,0.24,0.45,0.33,0.12,0.11,0.03,0.16,0.24,1.09,,1.9,LAD @ KC
Seth Lugo,Kansas City Royals,0.22-0.33,$8600,2.4,0.22,0.33,5.15,1,0,4.71,4.87,2.86,2.7,0.78,1.38,3.97,1.33,,20.6,LAD @ KC
Tanner Scott,Los Angeles Dodgers,0.02-0.03,$5500,0.31,0.02,0.03,3.05,0,0.26,0.48,0.4,0.18,0.16,0.06,0.12,0.2,1.08,,1.7,LAD @ KC
Zach Eflin,Baltimore Orioles,0.26-0.36,$7900,2.75,0.26,0.36,4.96,1,0,5.26,5.59,3.35,2.9,0.93,1.62,3.81,1.37,,21.7,TB @ BAL
Zack Littell,Tampa Bay Rays,0.4-0.31,$8700,2.99,0.4,0.31,4.66,1,0,5.41,5.61,3.13,2.8,1.03,1.34,4.76,1.29,,26,TB @ BAL
Pete Fairbanks,Tampa Bay Rays,0.03-0.03,$5500,0.38,0.03,0.03,2.41,0,0.27,0.5,0.37,0.14,0.13,0.01,0.21,0.28,1.18,,2.1,TB @ BAL
Felix Bautista,Baltimore Orioles,0.02-0.03,$5500,0.36,0.02,0.03,2.77,0,0.23,0.44,0.35,0.15,0.13,0.03,0.24,0.31,1.35,,2,TB @ BAL
Aroldis Chapman,Boston Red Sox,0.02-0.02,$5500,0.31,0.02,0.02,1.95,0,0.2,0.38,0.27,0.09,0.08,0.03,0.15,0.23,1.09,,1.7,TOR @ BOS
Chris Bassitt,Toronto Blue Jays,0.45-0.24,$9500,3.05,0.45,0.24,4.61,1,0,5.54,5.3,3.08,2.84,0.76,1.61,5.46,1.25,,29,TOR @ BOS
Lucas Giolito,Boston Red Sox,0.16-0.41,$8400,1.98,0.16,0.41,6.32,1,0,4.43,5.04,3.55,3.11,0.97,1.87,3.58,1.56,,16.6,TOR @ BOS
Jeff Hoffman,Toronto Blue Jays,0.03-0.03,$5500,0.36,0.03,0.03,4.42,0,0.3,0.55,0.54,0.29,0.27,0.12,0.17,0.32,1.28,,2,TOR @ BOS
Robbie Ray,San Francisco Giants,0.47-0.22,$10600,3.25,0.47,0.22,3.5,1,0,5.64,4.59,2.49,2.19,0.49,1.83,6.44,1.14,,34.5,SF @ CHW
Adrian Houser,Chicago White Sox,0.18-0.42,$8500,2.38,0.18,0.42,4.76,1,0,4.7,4.66,2.72,2.48,0.46,1.71,3.66,1.35,,20.2,SF @ CHW
Ryan Walker,San Francisco Giants,0.03-0.03,$5500,0.36,0.03,0.03,3.59,0,0.29,0.54,0.48,0.24,0.22,0.03,0.13,0.28,1.14,,2,SF @ CHW
Jordan Leasure,Chicago White Sox,0.02-0.02,$5500,0.24,0.02,0.02,4.86,0,0.21,0.39,0.4,0.23,0.21,0.07,0.2,0.22,1.54,,1.3,SF @ CHW
