player,team,winsLosses,salary,value,wins,losses,earnedRunsAvg,gamesStarted,saves,inningsPitched,hits,runs,earnedRuns,homeRuns,walks,strikeouts,walksPlusHitsPerInningsPitched,gamesPlayed,fantasy,gameInfo
Carlos Estevez,Kansas City Royals,0.02-0.02,$5500,0.27,0.02,0.02,2.6,0,0.22,0.41,0.32,0.13,0.12,0.04,0.14,0.18,1.11,,1.5,DET @ KC
Seth Lugo,Kansas City Royals,0.15-0.4,$8700,2.7,0.15,0.4,5.1,1,0,5.35,5.31,3.39,3.03,0.87,1.77,4.79,1.32,,23.5,DET @ KC
Chris Paddack,Detroit Tigers,0.42-0.23,$7700,3.42,0.42,0.23,3.97,1,0,5.51,5.29,2.72,2.43,0.59,1.11,4.22,1.16,,26.3,DET @ KC
Jason Foley,Detroit Tigers,0.03-0.03,$5500,0.33,0.03,0.03,3.28,0,0.28,0.52,0.44,0.21,0.19,0.05,0.18,0.22,1.21,,1.8,DET @ KC
Robbie Ray,San Francisco Giants,0.33-0.28,$9700,3.47,0.33,0.28,3.5,1,0,5.47,4.77,2.43,2.12,0.64,2.04,6.6,1.25,,33.7,BAL @ SF
Dean Kremer,Baltimore Orioles,0.31-0.38,$8900,3.02,0.31,0.38,4.11,1,0,5.52,5.5,2.88,2.52,0.85,1.49,4.7,1.27,,26.9,BAL @ SF
Felix Bautista,Baltimore Orioles,0.02-0.02,$5500,0.35,0.02,0.02,2.7,0,0.22,0.41,0.32,0.13,0.12,0.04,0.25,0.29,1.41,,1.9,BAL @ SF
Ryan Walker,San Francisco Giants,0.03-0.03,$5500,0.33,0.03,0.03,3.3,0,0.28,0.52,0.45,0.21,0.19,0.03,0.14,0.22,1.12,,1.8,BAL @ SF
Nestor Cortes,San Diego Padres,0.4-0.32,$7300,3.38,0.4,0.32,4.81,1,0,5.15,4.78,3.1,2.75,1,2.24,4.55,1.36,,24.7,SD @ MIN
Zebby Matthews,Minnesota Twins,0.27-0.38,$7000,3.9,0.27,0.38,4.48,1,0,5.12,5.27,2.78,2.55,0.86,1.64,5.52,1.35,,27.3,SD @ MIN
Ryan Helsley,New York Mets,0.03-0.03,$5500,0.36,0.03,0.03,4.07,0,0.29,0.54,0.51,0.27,0.25,0.06,0.23,0.3,1.37,,2,MIA @ NYM
Calvin Faucher,Miami Marlins,0.02-0.02,$5500,0.27,0.02,0.02,3.33,0,0.21,0.39,0.33,0.16,0.14,0.04,0.16,0.2,1.28,,1.5,MIA @ NYM
Eury Perez,Miami Marlins,0.19-0.47,$8500,2.61,0.19,0.47,5.05,1,0,5.03,5.18,3.12,2.82,0.94,2.09,4.42,1.44,,22.2,MIA @ NYM
Jonah Tong,New York Mets,0.41-0.21,$8800,3.02,0.41,0.21,3.32,1,0,5.4,4.64,2.25,1.99,0.66,1.7,4.07,1.17,,26.6,MIA @ NYM
Andres Munoz,Seattle Mariners,0.03-0.04,$5500,0.49,0.03,0.04,1.64,0,0.32,0.6,0.41,0.12,0.11,0.03,0.27,0.35,1.12,,2.7,SEA @ CLE
Emmanuel Clase,Cleveland Guardians,0.02-0.02,$5500,0.22,0.02,0.02,2.84,0,0.18,0.33,0.26,0.11,0.1,0.01,0.08,0.12,1.04,,1.2,SEA @ CLE
George Kirby,Seattle Mariners,0.43-0.22,$10200,3.2,0.43,0.22,3.19,1,0,5.74,5.08,2.29,2.04,0.62,1.37,5.58,1.12,,32.6,SEA @ CLE
Logan Allen,Cleveland Guardians,0.21-0.49,$8000,2.73,0.21,0.49,5.29,1,0,5.42,5.76,3.37,3.19,0.89,2.38,4.16,1.5,,21.8,SEA @ CLE
Blake Snell,Los Angeles Dodgers,0.36-0.25,$9900,3.2,0.36,0.25,2.98,1,0,5.53,4.54,2.05,1.83,0.61,2.11,5.43,1.2,,31.7,ARI @ LAD
Zac Gallen,Arizona Diamondbacks,0.24-0.43,$7500,3.48,0.24,0.43,4.04,1,0,5.49,5.35,2.78,2.47,0.88,2.13,4.61,1.36,,26.1,ARI @ LAD
A.J. Puk,Arizona Diamondbacks,0.02-0.02,$5500,0.24,0.02,0.02,3.34,0,0.2,0.38,0.32,0.15,0.14,0.08,0.1,0.15,1.12,,1.3,ARI @ LAD
Alexis Diaz,Los Angeles Dodgers,0.03-0.03,$5500,0.25,0.03,0.03,7.23,0,0.3,0.55,0.71,0.48,0.44,0.19,0.26,0.3,1.77,,1.4,ARI @ LAD
Jeff Hoffman,Toronto Blue Jays,0.02-0.03,$5500,0.27,0.02,0.03,4.31,0,0.24,0.45,0.44,0.24,0.22,0.09,0.15,0.23,1.3,,1.5,MIL @ TOR
Freddy Peralta,Milwaukee Brewers,0.44-0.23,$10000,3.58,0.44,0.23,3.04,1,0,5.69,4.07,2.19,1.92,0.69,2.07,6.58,1.08,,35.8,MIL @ TOR
Shane Bieber,Toronto Blue Jays,0.22-0.39,$9300,3.05,0.22,0.39,4.49,1,0,5.29,4.81,2.94,2.64,0.95,1.8,5.84,1.25,,28.4,MIL @ TOR
Trevor Megill,Milwaukee Brewers,0.02-0.03,$5500,0.33,0.02,0.03,2.57,0,0.26,0.48,0.37,0.15,0.14,0.03,0.17,0.23,1.14,,1.8,MIL @ TOR
Carlos Rodon,New York Yankees,0.54-0.18,$9500,3.51,0.54,0.18,3.75,1,0,5.69,4.97,2.69,2.37,0.59,2.14,6.08,1.25,,33.3,NYY @ CHW
David Bednar,New York Yankees,0.03-0.04,$5500,0.4,0.03,0.04,3.04,0,0.35,0.64,0.53,0.24,0.22,0.05,0.21,0.26,1.16,,2.2,NYY @ CHW
Yoendrys Gomez,Chicago White Sox,0.13-0.55,$6800,2.76,0.13,0.55,6.35,1,0,4.91,5.46,3.87,3.46,0.98,2.79,4.21,1.68,,18.8,NYY @ CHW
Jordan Leasure,Chicago White Sox,0.01-0.02,$5500,0.18,0.01,0.02,4.72,0,0.15,0.29,0.29,0.16,0.15,0.06,0.15,0.16,1.54,,1,NYY @ CHW
German Marquez,Colorado Rockies,0.13-0.39,$6700,1.99,0.13,0.39,6.93,1,0,4.27,4.84,3.72,3.29,0.76,1.39,2.86,1.46,,13.3,CHC @ COL
Cade Horton,Chicago Cubs,0.45-0.17,$7900,3.0,0.45,0.17,4.89,1,0,5.07,4.68,3.11,2.76,0.58,1.37,4.1,1.19,,23.7,CHC @ COL
