player,team,winsLosses,salary,value,wins,losses,earnedRunsAvg,gamesStarted,saves,inningsPitched,hits,runs,earnedRuns,homeRuns,walks,strikeouts,walksPlusHitsPerInningsPitched,gamesPlayed,fantasy,gameInfo
Ryan Helsley,St. Louis Cardinals,0.02-0.02,$5500,0.24,0.02,0.02,3.09,0,0.19,0.35,0.29,0.13,0.12,0.04,0.14,0.18,1.23,,1.3,STL @ ARI
A.J. Puk,Arizona Diamondbacks,0.03-0.03,$5500,0.35,0.03,0.03,3.34,0,0.31,0.58,0.5,0.24,0.22,0.12,0.15,0.23,1.12,,1.9,STL @ ARI
Nick Pivetta,San Diego Padres,0.33-0.4,$9800,3.31,0.33,0.4,4.1,1,0,5.62,5.19,2.8,2.56,0.72,1.53,6.36,1.2,,32.4,SD @ WSH
Kyle Finnegan,Washington Nationals,0.02-0.03,$5500,0.25,0.02,0.03,4.16,0,0.23,0.44,0.42,0.22,0.2,0.04,0.16,0.2,1.32,,1.4,SD @ WSH
MacKenzie Gore,Washington Nationals,0.38-0.29,$9600,3.74,0.38,0.29,3.03,1,0,5.76,4.49,2.21,1.94,0.71,1.79,6.69,1.09,,35.9,SD @ WSH
Robert Suarez,San Diego Padres,0.03-0.03,$5500,0.31,0.03,0.03,3.42,0,0.26,0.49,0.43,0.2,0.19,0.02,0.15,0.2,1.18,,1.7,SD @ WSH
Andrew Heaney,Pittsburgh Pirates,0.28-0.35,$8400,3.02,0.28,0.35,3.78,1,0,5.2,5.13,2.55,2.18,0.64,1.59,4.35,1.29,,25.4,CHW @ PIT
Aaron Civale,Chicago White Sox,0.36-0.37,$7200,3.25,0.36,0.37,4.23,1,0,5.33,5.16,2.71,2.5,0.69,1.93,3.77,1.33,,23.4,CHW @ PIT
David Bednar,Pittsburgh Pirates,0.03-0.03,$5500,0.35,0.03,0.03,3.02,0,0.3,0.55,0.46,0.2,0.19,0.04,0.17,0.21,1.13,,1.9,CHW @ PIT
Jordan Leasure,Chicago White Sox,0.02-0.02,$5500,0.25,0.02,0.02,4.66,0,0.2,0.38,0.38,0.21,0.2,0.06,0.22,0.24,1.6,,1.4,CHW @ PIT
David Peterson,New York Mets,0.32-0.21,$8900,3.62,0.32,0.21,2.56,1,0,5.52,4.69,1.83,1.57,0.39,2.03,5.39,1.22,,32.2,CIN @ NYM
Andrew Abbott,Cincinnati Reds,0.2-0.36,$9200,2.78,0.2,0.36,4,1,0,5.56,4.95,2.65,2.47,0.99,2.08,4.45,1.27,,25.6,CIN @ NYM
Carlos Estevez,Kansas City Royals,0.02-0.03,$5500,0.31,0.02,0.03,2.72,0,0.25,0.47,0.37,0.15,0.14,0.04,0.15,0.21,1.12,,1.7,KC @ MIA
Kris Bubic,Kansas City Royals,0.24-0.38,$9500,3.19,0.24,0.38,3.52,1,0,5.36,4.9,2.42,2.09,0.51,1.8,5.68,1.25,,30.3,KC @ MIA
Janson Junk,Miami Marlins,0.33-0.23,$8600,3.24,0.33,0.23,2.73,1,0,5.21,4.47,1.85,1.58,0.31,1.29,4.34,1.11,,27.9,KC @ MIA
Calvin Faucher,Miami Marlins,0.02-0.03,$5500,0.29,0.02,0.03,4.06,0,0.25,0.47,0.44,0.23,0.21,0.04,0.2,0.25,1.38,,1.6,KC @ MIA
