player,team,winsLosses,salary,value,wins,losses,earnedRunsAvg,gamesStarted,saves,inningsPitched,hits,runs,earnedRuns,homeRuns,walks,strikeouts,walksPlusHitsPerInningsPitched,gamesPlayed,fantasy,gameInfo
Simeon Woods Richardson,Minnesota Twins,0.31-0.27,$7900,3.78,0.31,0.27,3.67,1,0,5.36,4.64,2.43,2.19,0.84,1.43,5.56,1.13,,29.9,BAL @ MIN
Kenley Jansen,Los Angeles Angels,0.02-0.03,$5500,0.38,0.02,0.03,4.13,0,0.25,0.46,0.43,0.23,0.21,0.07,0.15,0.4,1.28,,2.1,TOR @ LAA
Jose Berrios,Toronto Blue Jays,0.35-0.32,$8700,3.01,0.35,0.32,4.14,1,0,5.46,5.26,2.8,2.51,0.74,1.68,4.55,1.27,,26.2,TOR @ LAA
Jeff Hoffman,Toronto Blue Jays,0.02-0.03,$5500,0.45,0.02,0.03,2.35,0,0.25,0.47,0.35,0.13,0.12,0.06,0.1,0.45,0.96,,2.5,TOR @ LAA
Yusei Kikuchi,Los Angeles Angels,0.28-0.37,$8000,3.44,0.28,0.37,4.25,1,0,5.42,4.93,2.82,2.56,0.86,1.81,5.2,1.24,,27.5,TOR @ LAA
Tyler Kinley,Colorado Rockies,0.02-0.02,$5500,0.24,0.02,0.02,6.43,0,0.17,0.31,0.37,0.24,0.22,0.04,0.19,0.31,1.8,,1.3,DET @ COL
Jason Foley,Detroit Tigers,0.03-0.04,$5500,0.45,0.03,0.04,3.2,0,0.33,0.62,0.52,0.24,0.22,0.05,0.21,0.39,1.19,,2.5,DET @ COL
Jackson Jobe,Detroit Tigers,0.42-0.21,$8400,2.5,0.42,0.21,5.52,1,0,5.05,5.44,3.62,3.1,0.64,1.64,3.8,1.4,,21,DET @ COL
Chase Dollander,Colorado Rockies,0.19-0.44,$7200,2.39,0.19,0.44,7.16,1,0,5.03,5.94,4.41,4,0.97,1.8,3.97,1.54,,17.2,DET @ COL
Max Fried,New York Yankees,0.39-0.25,$10500,2.87,0.39,0.25,3.9,1,0,5.57,4.98,2.65,2.41,0.64,1.96,5.49,1.25,,30.1,SD @ NYY
Dylan Cease,San Diego Padres,0.25-0.41,$8500,3.46,0.25,0.41,4.7,1,0,5.27,4.74,3.01,2.75,0.77,1.92,6.17,1.26,,29.4,SD @ NYY
Devin Williams,New York Yankees,0.02-0.03,$5500,0.53,0.02,0.03,4.15,0,0.25,0.46,0.44,0.23,0.21,0.01,0.28,0.69,1.55,,2.9,SD @ NYY
Robert Suarez,San Diego Padres,0.02-0.03,$5500,0.4,0.02,0.03,2.04,0,0.25,0.47,0.33,0.11,0.11,0.03,0.12,0.33,0.98,,2.2,SD @ NYY
Pete Fairbanks,Tampa Bay Rays,0.02-0.02,$5500,0.36,0.02,0.02,3.06,0,0.23,0.42,0.35,0.16,0.14,0.03,0.17,0.34,1.24,,2,PHI @ TB
Jordan Romano,Philadelphia Phillies,0.03-0.03,$5500,0.29,0.03,0.03,7.79,0,0.27,0.51,0.69,0.48,0.44,0.14,0.18,0.42,1.72,,1.6,PHI @ TB
Cristopher Sanchez,Philadelphia Phillies,0.35-0.26,$9700,2.95,0.35,0.26,3.51,1,0,5.46,5.03,2.36,2.13,0.41,1.43,4.88,1.18,,28.6,PHI @ TB
Shane Baz,Tampa Bay Rays,0.25-0.36,$9500,2.81,0.25,0.36,4.5,1,0,5.39,5.03,2.96,2.69,0.85,1.85,5.18,1.28,,26.7,PHI @ TB
