player,team,winsLosses,salary,value,wins,losses,earnedRunsAvg,gamesStarted,saves,inningsPitched,hits,runs,earnedRuns,homeRuns,walks,strikeouts,walksPlusHitsPerInningsPitched,gamesPlayed,fantasy,gameInfo
Brandon Pfaadt,Arizona Diamondbacks,0.35-0.32,$7900,3.35,0.35,0.32,3.95,1,0,5.4,5.27,2.58,2.37,0.84,1.52,4.5,1.26,,26.5,ARI @ SD
Carlos Estevez,Kansas City Royals,0.03-0.03,$5500,0.4,0.03,0.03,2.13,0,0.3,0.56,0.41,0.15,0.13,0.05,0.19,0.25,1.06,,2.2,PIT @ KC
David Bednar,Pittsburgh Pirates,0.02-0.02,$5500,0.24,0.02,0.02,3.16,0,0.2,0.37,0.31,0.14,0.13,0.03,0.12,0.15,1.17,,1.3,PIT @ KC
Kris Bubic,Kansas City Royals,0.35-0.17,$10300,3.13,0.35,0.17,2.81,1,0,5.13,3.78,1.86,1.6,0.36,1.4,5.8,1.01,,32.2,PIT @ KC
Bailey Falter,Pittsburgh Pirates,0.15-0.38,$7500,2.43,0.15,0.38,4.89,1,0,4.49,4.4,2.72,2.44,0.64,1.79,3.25,1.38,,18.2,PIT @ KC
Kenley Jansen,Los Angeles Angels,0.02-0.03,$5500,0.27,0.02,0.03,3.53,0,0.24,0.44,0.39,0.19,0.17,0.07,0.15,0.2,1.22,,1.5,TEX @ LAA
Chris Martin,Texas Rangers,0.02-0.03,$5500,0.29,0.02,0.03,2.56,0,0.26,0.49,0.38,0.15,0.14,0.06,0.07,0.15,0.93,,1.6,TEX @ LAA
Kyle Hendricks,Los Angeles Angels,0.21-0.34,$7100,2.59,0.21,0.34,4.8,1,0,4.51,4.94,2.81,2.41,0.77,1.34,3.26,1.39,,18.4,TEX @ LAA
Kumar Rocker,Texas Rangers,0.39-0.27,$8200,3.1,0.39,0.27,4.17,1,0,5.16,5.17,2.63,2.39,0.55,1.42,4.47,1.28,,25.4,TEX @ LAA
Edwin Diaz,New York Mets,0.03-0.03,$5500,0.45,0.03,0.03,2.02,0,0.32,0.59,0.42,0.14,0.13,0.04,0.21,0.31,1.06,,2.5,NYM @ BAL
David Peterson,New York Mets,0.49-0.16,$9100,3.13,0.49,0.16,3.4,1,0,5.53,5.07,2.41,2.09,0.42,1.91,4.5,1.26,,28.5,NYM @ BAL
Felix Bautista,Baltimore Orioles,0.02-0.02,$5500,0.27,0.02,0.02,2.6,0,0.18,0.34,0.27,0.11,0.1,0.03,0.2,0.23,1.36,,1.5,NYM @ BAL
Tomoyuki Sugano,Baltimore Orioles,0.14-0.54,$7000,2.74,0.14,0.54,5.49,1,0,5.21,6.08,3.54,3.18,1.18,1.59,3.64,1.47,,19.2,NYM @ BAL
Josh Hader,Houston Astros,0.03-0.04,$5500,0.42,0.03,0.04,2.59,0,0.34,0.63,0.49,0.2,0.18,0.11,0.16,0.27,1.03,,2.3,CLE @ HOU
Emmanuel Clase,Cleveland Guardians,0.02-0.02,$5500,0.18,0.02,0.02,2.75,0,0.16,0.3,0.24,0.1,0.09,0.01,0.07,0.1,1.02,,1,CLE @ HOU
Brandon Walter,Houston Astros,0.46-0.15,$8500,3.78,0.46,0.15,3.59,1,0,5.71,4.97,2.62,2.28,0.84,1.16,5.75,1.07,,32.1,CLE @ HOU
Slade Cecconi,Cleveland Guardians,0.16-0.51,$8900,2.21,0.16,0.51,5.79,1,0,4.85,5.18,3.56,3.12,1.12,1.86,4.2,1.45,,19.7,CLE @ HOU
Raisel Iglesias,Atlanta Braves,0.02-0.03,$5500,0.24,0.02,0.03,4.38,0,0.24,0.44,0.43,0.23,0.21,0.08,0.09,0.15,1.19,,1.3,ATL @ OAK
Bryce Elder,Atlanta Braves,0.27-0.31,$7300,3.21,0.27,0.31,4.32,1,0,5.03,5.13,2.59,2.41,0.73,1.88,4.16,1.4,,23.4,ATL @ OAK
Mason Miller,Oakland Athletics,0.02-0.03,$5500,0.36,0.02,0.03,4.12,0,0.26,0.49,0.46,0.24,0.22,0.06,0.24,0.35,1.44,,2,ATL @ OAK
Mitch Spence,Oakland Athletics,0.27-0.32,$6900,3.64,0.27,0.32,4,1,0,5.31,5.13,2.56,2.36,0.82,1.46,4.37,1.24,,25.1,ATL @ OAK
Andres Munoz,Seattle Mariners,0.02-0.02,$5500,0.35,0.02,0.02,1.22,0,0.22,0.42,0.26,0.06,0.06,0.02,0.16,0.22,1.02,,1.9,SEA @ NYY
Devin Williams,New York Yankees,0.03-0.03,$5500,0.36,0.03,0.03,4.45,0,0.27,0.51,0.5,0.28,0.25,0.02,0.23,0.33,1.43,,2,SEA @ NYY
Logan Evans,Seattle Mariners,0.31-0.35,$7600,2.86,0.31,0.35,5.3,1,0,5.23,5.44,3.32,3.08,1.18,2.19,4.01,1.46,,21.7,SEA @ NYY
Cam Schlittler,New York Yankees,0.28-0.38,N/A,N/A,0.28,0.38,5.37,1,0,5.01,5.08,3.28,2.99,0.93,1.83,4.34,1.38,,22,SEA @ NYY
Aroldis Chapman,Boston Red Sox,0.03-0.04,$5500,0.51,0.03,0.04,1.63,0,0.37,0.68,0.46,0.13,0.12,0.04,0.23,0.32,1.01,,2.8,COL @ BOS
Lucas Giolito,Boston Red Sox,0.43-0.14,$9700,2.61,0.43,0.14,4.19,1,0,4.81,4.3,2.48,2.24,0.68,1.39,4.48,1.18,,25.3,COL @ BOS
Antonio Senzatela,Colorado Rockies,0.17-0.53,$6400,2.38,0.17,0.53,7,1,0,4.93,6.11,4.26,3.84,0.97,1.81,3.3,1.61,,15.2,COL @ BOS
Tyler Kinley,Colorado Rockies,0.01-0.01,$5500,0.15,0.01,0.01,6.57,0,0.13,0.25,0.3,0.2,0.18,0.03,0.16,0.18,1.85,,0.8,COL @ BOS
