player,team,winsLosses,salary,value,wins,losses,earnedRunsAvg,gamesStarted,saves,inningsPitched,hits,runs,earnedRuns,homeRuns,walks,strikeouts,walksPlusHitsPerInningsPitched,gamesPlayed,fantasy,gameInfo
Adrian Houser,Tampa Bay Rays,0.4-0.22,$8000,3.16,0.4,0.22,4.09,1,0,5.34,5.47,2.78,2.43,0.56,1.55,4.15,1.31,,25.3,TB @ CHW
Pete Fairbanks,Tampa Bay Rays,0.03-0.03,$5500,0.36,0.03,0.03,3.26,0,0.3,0.56,0.48,0.22,0.2,0.07,0.18,0.23,1.17,,2,TB @ CHW
Yoendrys Gomez,Chicago White Sox,0.17-0.38,$6400,3.08,0.17,0.38,5.17,1,0,4.52,4.38,2.89,2.59,0.63,2.23,3.95,1.46,,19.7,TB @ CHW
Jordan Leasure,Chicago White Sox,0.02-0.02,$5500,0.24,0.02,0.02,4.25,0,0.2,0.37,0.35,0.19,0.17,0.07,0.19,0.2,1.47,,1.3,TB @ CHW
Robbie Ray,San Francisco Giants,0.21-0.38,$9400,3.32,0.21,0.38,3.76,1,0,5.41,4.68,2.6,2.26,0.63,2.33,6.3,1.3,,31.2,ARI @ SF
Zac Gallen,Arizona Diamondbacks,0.4-0.27,$8700,3.57,0.4,0.27,3.23,1,0,5.68,4.89,2.43,2.04,0.7,1.72,5.25,1.16,,31.1,ARI @ SF
A.J. Puk,Arizona Diamondbacks,0.02-0.03,$5500,0.27,0.02,0.03,3.34,0,0.24,0.45,0.38,0.18,0.17,0.09,0.12,0.17,1.12,,1.5,ARI @ SF
Ryan Walker,San Francisco Giants,0.02-0.03,$5500,0.29,0.02,0.03,3.63,0,0.26,0.49,0.43,0.21,0.2,0.03,0.12,0.2,1.15,,1.6,ARI @ SF
Zack Littell,Cincinnati Reds,0.21-0.53,$7700,2.78,0.21,0.53,4.58,1,0,5.3,5.5,2.91,2.7,1.05,1.81,3.74,1.38,,21.4,CIN @ SD
Michael King,San Diego Padres,0.39-0.17,$9100,3.26,0.39,0.17,2.65,1,0,4.65,3.39,1.5,1.37,0.56,1.45,5.2,1.04,,29.7,CIN @ SD
German Marquez,Colorado Rockies,0.1-0.53,$6100,2.79,0.1,0.53,5.64,1,0,4.61,5.26,3.19,2.89,0.97,1.95,3.33,1.56,,17,COL @ LAD
Emmet Sheehan,Los Angeles Dodgers,0.49-0.11,$8900,3.69,0.49,0.11,3.19,1,0,5.28,4.55,2.05,1.87,0.77,1.39,5.99,1.13,,32.8,COL @ LAD
Ryan Pressly,Chicago Cubs,0.03-0.03,N/A,N/A,0.03,0.03,4.23,0,0.3,0.55,0.53,0.28,0.26,0.07,0.21,0.27,1.34,,1.9,CHC @ ATL
Spencer Strider,Atlanta Braves,0.29-0.35,$7800,3.64,0.29,0.35,4.68,1,0,5.36,4.73,3.09,2.79,0.76,1.94,5.69,1.24,,28.4,CHC @ ATL
Alexis Diaz,Atlanta Braves,0.02-0.02,$5500,0.18,0.02,0.02,7.23,0,0.2,0.38,0.49,0.33,0.31,0.13,0.18,0.21,1.77,,1,CHC @ ATL
Cade Horton,Chicago Cubs,0.3-0.25,$8600,2.77,0.3,0.25,4.34,1,0,4.94,4.59,2.55,2.38,0.64,1.63,4.17,1.26,,23.8,CHC @ ATL
Aroldis Chapman,Boston Red Sox,0.02-0.02,$5500,0.33,0.02,0.02,1.4,0,0.23,0.43,0.28,0.07,0.07,0.03,0.14,0.19,0.97,,1.8,BOS @ OAK
Trevor May,Oakland Athletics,0.03-0.03,N/A,N/A,0.03,0.03,3.3,0,0.27,0.5,0.43,0.2,0.18,0.05,0.18,0.23,1.22,,1.8,BOS @ OAK
Jeffrey Springs,Oakland Athletics,0.29-0.27,$7600,2.83,0.29,0.27,4.64,1,0,4.57,4.58,2.52,2.36,0.85,1.62,3.92,1.36,,21.5,BOS @ OAK
Dustin May,Boston Red Sox,0.28-0.35,$7900,2.97,0.28,0.35,4.84,1,0,5.13,5.5,2.96,2.76,1,2.01,4.46,1.46,,23.5,BOS @ OAK
Kyle Hendricks,Los Angeles Angels,0.26-0.24,$6500,2.86,0.26,0.24,4.5,1,0,4.5,4.58,2.51,2.25,0.76,1.27,3,1.3,,18.6,MIN @ LAA
Zebby Matthews,Minnesota Twins,0.31-0.33,$9000,2.94,0.31,0.33,4.4,1,0,5.28,5.03,2.89,2.58,0.75,1.52,4.96,1.24,,26.5,MIN @ LAA
