player,team,winsLosses,salary,value,wins,losses,earnedRunsAvg,gamesStarted,saves,inningsPitched,hits,runs,earnedRuns,homeRuns,walks,strikeouts,walksPlusHitsPerInningsPitched,gamesPlayed,fantasy,gameInfo
Stephen Kolek,San Diego Padres,0.3-0.38,$7800,2.82,0.3,0.38,4.85,1,0,5.15,5.53,3.15,2.78,0.85,2.11,3.88,1.48,,22,SD @ LAD
Pete Fairbanks,Tampa Bay Rays,0.03-0.03,$5500,0.45,0.03,0.03,2.67,0,0.31,0.57,0.45,0.18,0.17,0.02,0.25,0.37,1.23,,2.5,BAL @ TB
Trevor Rogers,Baltimore Orioles,0.26-0.34,$7400,2.8,0.26,0.34,5.22,1,0,4.59,4.65,2.88,2.66,0.77,1.91,4.03,1.43,,20.7,BAL @ TB
Felix Bautista,Baltimore Orioles,0.02-0.02,$5500,0.31,0.02,0.02,3.04,0,0.19,0.36,0.3,0.13,0.12,0.03,0.21,0.28,1.4,,1.7,BAL @ TB
Taj Bradley,Tampa Bay Rays,0.32-0.28,$8400,3.15,0.32,0.28,4.16,1,0,5.32,4.98,2.59,2.46,0.75,1.78,4.75,1.27,,26.5,BAL @ TB
Kenley Jansen,Los Angeles Angels,0.01-0.02,$5500,0.2,0.01,0.02,4.27,0,0.15,0.28,0.26,0.14,0.13,0.05,0.1,0.18,1.34,,1.1,LAA @ NYY
Ryan Yarbrough,New York Yankees,0.5-0.15,$7300,4.05,0.5,0.15,3.38,1,0,5.14,4.25,2.05,1.93,0.51,1.44,5.1,1.1,,29.6,LAA @ NYY
Devin Williams,New York Yankees,0.03-0.04,$5500,0.55,0.03,0.04,4.1,0,0.35,0.66,0.62,0.32,0.3,0.03,0.31,0.59,1.42,,3,LAA @ NYY
Jack Kochanowicz,Los Angeles Angels,0.14-0.5,$6800,2.26,0.14,0.5,6.36,1,0,4.58,5.38,3.65,3.24,0.92,1.97,3.15,1.61,,15.4,LAA @ NYY
Eduardo Rodriguez,Arizona Diamondbacks,0.32-0.32,$8300,2.8,0.32,0.32,4.49,1,0,4.89,4.71,2.63,2.44,0.8,1.81,4.19,1.33,,23.2,ARI @ TOR
Jeff Hoffman,Toronto Blue Jays,0.02-0.03,$5500,0.31,0.02,0.03,4.43,0,0.24,0.45,0.44,0.24,0.22,0.1,0.13,0.31,1.27,,1.7,ARI @ TOR
Eric Lauer,Toronto Blue Jays,0.29-0.27,$7000,3.69,0.29,0.27,4.14,1,0,5.04,4.41,2.53,2.32,0.93,1.69,4.75,1.21,,25.8,ARI @ TOR
A.J. Puk,Arizona Diamondbacks,0.02-0.03,$5500,0.33,0.02,0.03,3.3,0,0.26,0.48,0.41,0.19,0.18,0.09,0.14,0.27,1.15,,1.8,ARI @ TOR
Bailey Ober,Minnesota Twins,0.25-0.37,$8100,3.14,0.25,0.37,4.51,1,0,5.56,5.21,2.94,2.79,0.95,1.32,4.57,1.17,,25.4,MIN @ CIN
Alexis Diaz,Cincinnati Reds,0.03-0.03,$5500,0.27,0.03,0.03,9.39,0,0.29,0.54,0.82,0.61,0.56,0.23,0.38,0.46,2.23,,1.5,MIN @ CIN
Jhoan Duran,Minnesota Twins,0.02-0.02,$5500,0.31,0.02,0.02,2.29,0,0.21,0.39,0.29,0.11,0.1,0.01,0.14,0.25,1.09,,1.7,MIN @ CIN
Nick Lodolo,Cincinnati Reds,0.34-0.23,$8700,3.36,0.34,0.23,3.49,1,0,5.55,4.66,2.3,2.15,0.65,1.31,5.04,1.08,,29.2,MIN @ CIN
Sonny Gray,St. Louis Cardinals,0.4-0.2,$10400,2.94,0.4,0.2,3.42,1,0,5.4,4.96,2.31,2.05,0.48,1.23,5.49,1.15,,30.6,STL @ CHW
Ryan Helsley,St. Louis Cardinals,0.03-0.03,$5500,0.45,0.03,0.03,3.33,0,0.31,0.57,0.49,0.23,0.21,0.07,0.24,0.4,1.28,,2.5,STL @ CHW
Jordan Leasure,Chicago White Sox,0.02-0.02,$5500,0.24,0.02,0.02,5.18,0,0.19,0.36,0.38,0.22,0.2,0.06,0.19,0.22,1.6,,1.3,STL @ CHW
Sean Burke,Chicago White Sox,0.19-0.37,$7200,3.22,0.19,0.37,4.7,1,0,5.05,5,2.94,2.64,0.79,1.87,4.51,1.36,,23.2,STL @ CHW
Justin Verlander,San Francisco Giants,0.27-0.33,$7900,2.81,0.27,0.33,4.33,1,0,4.64,4.64,2.51,2.23,0.75,1.55,4,1.33,,22.2,CLE @ SF
Emmanuel Clase,Cleveland Guardians,0.02-0.02,$5500,0.29,0.02,0.02,2.77,0,0.22,0.4,0.32,0.13,0.12,0.01,0.09,0.2,1.03,,1.6,CLE @ SF
Logan Allen,Cleveland Guardians,0.38-0.32,$7100,3.48,0.38,0.32,4.17,1,0,5.3,5.07,2.77,2.46,0.62,2.15,4.15,1.36,,24.7,CLE @ SF
Ryan Walker,San Francisco Giants,0.03-0.03,$5500,0.38,0.03,0.03,3.62,0,0.28,0.53,0.47,0.23,0.21,0.04,0.14,0.33,1.16,,2.1,CLE @ SF
Luis Severino,Oakland Athletics,0.27-0.44,$7500,3.69,0.27,0.44,3.69,1,0,5.8,5.53,2.65,2.38,0.8,1.91,4.65,1.28,,27.7,HOU @ OAK
Josh Hader,Houston Astros,0.03-0.03,$5500,0.45,0.03,0.03,2.22,0,0.3,0.56,0.41,0.15,0.14,0.07,0.16,0.37,1.02,,2.5,HOU @ OAK
Framber Valdez,Houston Astros,0.42-0.24,$10300,3.1,0.42,0.24,3.32,1,0,5.54,4.99,2.29,2.05,0.61,1.84,5.68,1.23,,31.9,HOU @ OAK
Mason Miller,Oakland Athletics,0.02-0.02,$5500,0.33,0.02,0.02,4.27,0,0.2,0.37,0.35,0.19,0.17,0.04,0.18,0.35,1.45,,1.8,HOU @ OAK
