player,team,winsLosses,salary,value,wins,losses,earnedRunsAvg,gamesStarted,saves,inningsPitched,hits,runs,earnedRuns,homeRuns,walks,strikeouts,walksPlusHitsPerInningsPitched,gamesPlayed,fantasy,gameInfo
J.T. Ginn,Oakland Athletics,0.22-0.35,$6400,3.69,0.22,0.35,4.55,1,0,4.92,5.01,2.71,2.49,0.72,1.66,4.48,1.35,,23.6,TB @ OAK
Joe Ryan,Minnesota Twins,0.3-0.41,$10000,2.81,0.3,0.41,4.77,1,0,5.43,5.43,3.11,2.88,0.87,1.58,5.64,1.29,,28.1,MIN @ NYY
Cam Schlittler,New York Yankees,0.32-0.27,$7300,3.29,0.32,0.27,4.38,1,0,4.51,3.88,2.44,2.19,0.67,1.8,4.63,1.26,,24,MIN @ NYY
Aroldis Chapman,Boston Red Sox,0.02-0.02,$5500,0.25,0.02,0.02,1.57,0,0.18,0.33,0.22,0.06,0.06,0.02,0.12,0.16,1.01,,1.4,BOS @ HOU
Josh Hader,Houston Astros,0.03-0.03,$5500,0.44,0.03,0.03,2.31,0,0.32,0.6,0.44,0.17,0.15,0.1,0.19,0.3,1.07,,2.4,BOS @ HOU
Walker Buehler,Boston Red Sox,0.21-0.47,$6900,3.01,0.21,0.47,4.74,1,0,5.17,5.28,3.12,2.72,0.78,2.17,3.62,1.44,,20.8,BOS @ HOU
Hunter Brown,Houston Astros,0.45-0.24,$10300,3.56,0.45,0.24,3.35,1,0,5.68,4.74,2.36,2.11,0.64,1.52,7,1.1,,36.7,BOS @ HOU
Carlos Carrasco,Atlanta Braves,0.22-0.48,$6200,3.29,0.22,0.48,5.17,1,0,4.89,5.34,3.16,2.81,1.04,1.67,3.98,1.43,,20.4,ATL @ NYM
Tyler Kinley,Atlanta Braves,0.02-0.02,$5500,0.22,0.02,0.02,5.46,0,0.18,0.33,0.36,0.22,0.2,0.03,0.19,0.22,1.66,,1.2,ATL @ NYM
Ryan Helsley,New York Mets,0.03-0.04,$5500,0.4,0.03,0.04,3.17,0,0.32,0.6,0.51,0.23,0.21,0.06,0.22,0.3,1.21,,2.2,ATL @ NYM
David Peterson,New York Mets,0.46-0.24,$9000,3.37,0.46,0.24,3.28,1,0,5.65,5.14,2.36,2.06,0.52,1.84,4.85,1.24,,30.3,ATL @ NYM
