player,team,winsLosses,salary,value,wins,losses,earnedRunsAvg,gamesStarted,saves,inningsPitched,hits,runs,earnedRuns,homeRuns,walks,strikeouts,walksPlusHitsPerInningsPitched,gamesPlayed,fantasy,gameInfo
David Bednar,Pittsburgh Pirates,0.03-0.03,$5500,0.31,0.03,0.03,3.91,0,0.27,0.5,0.46,0.23,0.22,0.05,0.17,0.24,1.26,,1.7,TEX @ PIT
Bailey Falter,Pittsburgh Pirates,0.27-0.24,$7600,2.74,0.27,0.24,3.77,1,0,4.41,4.23,2.06,1.85,0.5,1.22,3.3,1.23,,20.8,TEX @ PIT
Jack Leiter,Texas Rangers,0.29-0.31,$8600,2.72,0.29,0.31,4.09,1,0,5.17,4.62,2.61,2.35,0.63,2.35,3.92,1.35,,23.4,TEX @ PIT
Miles Mikolas,St. Louis Cardinals,0.32-0.33,$7000,3.51,0.32,0.33,4.02,1,0,5.25,5.2,2.58,2.34,0.58,1.45,4.04,1.27,,24.6,CIN @ STL
Ryan Helsley,St. Louis Cardinals,0.02-0.03,$5500,0.35,0.02,0.03,3.19,0,0.25,0.47,0.4,0.18,0.17,0.05,0.19,0.31,1.25,,1.9,CIN @ STL
Alexis Diaz,Cincinnati Reds,0.02-0.03,N/A,N/A,0.02,0.03,9.68,0,0.25,0.46,0.72,0.54,0.49,0.21,0.33,0.39,2.27,,1.2,CIN @ STL
Andrew Abbott,Cincinnati Reds,0.34-0.4,$9700,2.73,0.34,0.4,4.24,1,0,5.62,5.4,2.96,2.65,0.79,1.89,4.66,1.3,,26.5,CIN @ STL
Chris Bassitt,Toronto Blue Jays,0.46-0.17,$9600,3.36,0.46,0.17,3.48,1,0,5.77,5.22,2.44,2.23,0.75,1.24,5.62,1.12,,32.3,CHW @ TOR
Adrian Houser,Chicago White Sox,0.15-0.49,$8700,2.3,0.15,0.49,4.93,1,0,5.13,5.39,3.18,2.81,0.76,2.37,3.6,1.51,,20,CHW @ TOR
Jeff Hoffman,Toronto Blue Jays,0.03-0.04,$5500,0.42,0.03,0.04,4.42,0,0.33,0.62,0.6,0.33,0.3,0.13,0.18,0.39,1.27,,2.3,CHW @ TOR
Jordan Leasure,Chicago White Sox,0.02-0.02,$5500,0.2,0.02,0.02,4.91,0,0.17,0.31,0.32,0.19,0.17,0.05,0.16,0.18,1.55,,1.1,CHW @ TOR
Ryan Pressly,Chicago Cubs,0.02-0.02,$5500,0.29,0.02,0.02,3.88,0,0.23,0.43,0.4,0.2,0.19,0.03,0.16,0.25,1.29,,1.6,SEA @ CHC
Colin Rea,Chicago Cubs,0.3-0.4,$7700,3.19,0.3,0.4,4.29,1,0,5.25,5.13,2.88,2.5,0.86,1.68,4.28,1.3,,24.6,SEA @ CHC
Andres Munoz,Seattle Mariners,0.03-0.03,$5500,0.44,0.03,0.03,1.51,0,0.27,0.5,0.33,0.09,0.08,0.03,0.19,0.32,1.04,,2.4,SEA @ CHC
Logan Gilbert,Seattle Mariners,0.34-0.29,$10000,3.1,0.34,0.29,3.58,1,0,5.27,4.52,2.38,2.1,0.9,1.23,5.83,1.09,,31,SEA @ CHC
