player,team,winsLosses,salary,value,wins,losses,earnedRunsAvg,gamesStarted,saves,inningsPitched,hits,runs,earnedRuns,homeRuns,walks,strikeouts,walksPlusHitsPerInningsPitched,gamesPlayed,fantasy,gameInfo
Clarke Schmidt,New York Yankees,0.3-0.26,$8900,3.29,0.3,0.26,3.69,1,0,5.34,4.18,2.35,2.19,0.62,2.17,5.39,1.19,,29.3,CLE @ NYY
Luis Ortiz,Cleveland Guardians,0.25-0.35,$7900,3.22,0.25,0.35,4.37,1,0,5.3,4.96,2.81,2.57,0.7,2.46,4.75,1.4,,25.4,CLE @ NYY
Jose Berrios,Toronto Blue Jays,0.25-0.23,$8500,2.52,0.25,0.23,4.78,1,0,4.61,4.58,2.58,2.45,0.74,1.63,4.02,1.35,,21.4,PHI @ TOR
Jeff Hoffman,Toronto Blue Jays,0.02-0.03,$5500,0.36,0.02,0.03,4.21,0,0.25,0.47,0.45,0.24,0.22,0.08,0.13,0.37,1.23,,2,PHI @ TOR
Jordan Romano,Philadelphia Phillies,0.02-0.03,$5500,0.25,0.02,0.03,7.01,0,0.25,0.46,0.58,0.39,0.36,0.11,0.21,0.34,1.72,,1.4,PHI @ TOR
Mick Abel,Philadelphia Phillies,0.25-0.34,$8700,2.51,0.25,0.34,5.51,1,0,4.99,5.28,3.26,3.05,1.14,1.7,4.45,1.4,,21.8,PHI @ TOR
Jeffrey Springs,Oakland Athletics,0.28-0.36,$7700,3.21,0.28,0.36,4.61,1,0,5.31,5.03,3,2.72,1.09,2.01,4.64,1.33,,24.7,MIN @ OAK
Jhoan Duran,Minnesota Twins,0.03-0.03,$5500,0.45,0.03,0.03,2.16,0,0.28,0.52,0.38,0.13,0.12,0.02,0.18,0.38,1.07,,2.5,MIN @ OAK
Mason Miller,Oakland Athletics,0.02-0.02,$5500,0.38,0.02,0.02,4.16,0,0.22,0.41,0.39,0.21,0.19,0.05,0.18,0.44,1.39,,2.1,MIN @ OAK
Zebby Matthews,Minnesota Twins,0.32-0.29,$8200,3.1,0.32,0.29,3.96,1,0,4.77,4.92,2.39,2.1,0.73,1.31,4.7,1.3,,25.4,MIN @ OAK
Jason Foley,Detroit Tigers,0.03-0.03,$5500,0.38,0.03,0.03,3.24,0,0.29,0.54,0.46,0.21,0.19,0.05,0.19,0.29,1.2,,2.1,DET @ CHW
Jordan Leasure,Chicago White Sox,0.02-0.02,$5500,0.24,0.02,0.02,5.42,0,0.21,0.39,0.43,0.26,0.24,0.07,0.2,0.24,1.6,,1.3,DET @ CHW
